Country,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Swaziland,2025-2030,0.045378,0.003962854,0.003978621,0.003994513,0.004010533,0.001316491,0.001318226,0.001319966,0.001321711,0.00132346,0.001321786,0.001323535,0.001325289,0.001327048,0.001328811,0.002151277,0.002155915,0.002160573,0.002165251,0.00216995,0.004014528,0.004030709,0.004047021,0.004063466,0.004080045,0.008084043,0.008149927,0.008216894,0.008284971,0.008354185,0.014124783,0.01432715,0.014535401,0.014749796,0.014970609,0.020509748,0.020939206,0.021387033,0.021854435,0.022342722,0.025740626,0.026420712,0.027137709,0.027894708,0.02869515,0.029456333,0.030350343,0.031300318,0.032311684,0.03339059,0.03032111,0.031269228,0.032278553,0.033355211,0.034506172,0.028056179,0.028866051,0.029724067,0.030634653,0.031602794,0.027294841,0.028060755,0.028870894,0.029729203,0.030640108,0.032208416,0.033280323,0.034426032,0.035653439,0.036971603,0.047749689,0.050144051,0.052791217,0.055733454,0.05902301,0.071444243,0.076941253,0.083354665,0.090934478,0.10003072,0.100702088,0.111978563,0.126098942,0.1442943,0.168626083
Western Africa,2025-2030,0.05872626,0.008882902,0.008962515,0.009043568,0.009126101,0.002835306,0.002843367,0.002851475,0.002859629,0.00286783,0.001830694,0.001834052,0.001837422,0.001840804,0.001844199,0.002344014,0.002349521,0.002355054,0.002360614,0.0023662,0.003360937,0.003372271,0.003383682,0.00339517,0.003406737,0.004310831,0.004329495,0.004348321,0.004367312,0.004386469,0.005286556,0.005314653,0.005343049,0.005371751,0.005400762,0.006375227,0.006416131,0.006457564,0.006499535,0.006542056,0.007492757,0.007549323,0.007606749,0.007665055,0.007724262,0.008798361,0.008876459,0.008955956,0.00903689,0.0091193,0.010765092,0.010882241,0.011001967,0.011124356,0.0112495,0.014094771,0.014296273,0.014503621,0.014717072,0.014936899,0.020142426,0.020556483,0.020987921,0.021437857,0.021907507,0.030439333,0.031394975,0.032412567,0.033498334,0.034659365,0.046886536,0.049193027,0.051738185,0.054561076,0.057709784,0.070026081,0.075298973,0.081430615,0.088649389,0.09727254,0.09873977,0.109557447,0.123037074,0.14029906,0.163195193
Benin,2025-2030,0.054428,0.007175501,0.007227361,0.007279976,0.007333362,0.002784088,0.002791861,0.002799677,0.002807537,0.002815442,0.001773611,0.001776762,0.001779925,0.001783099,0.001786284,0.00221179,0.002216693,0.002221618,0.002226564,0.002231533,0.003088236,0.003097803,0.003107429,0.003117115,0.003126862,0.003662221,0.003675682,0.003689243,0.003702904,0.003716666,0.004214525,0.004232362,0.004250351,0.004268494,0.004286792,0.00495719,0.004981886,0.00500683,0.005032024,0.005057474,0.005938921,0.005974403,0.006010311,0.006046653,0.006083437,0.007335992,0.007390206,0.007445228,0.007501075,0.007557767,0.009425717,0.009515407,0.00960682,0.009700006,0.009795018,0.01275975,0.012924666,0.0130939,0.013267625,0.013446022,0.018426922,0.018772848,0.019132011,0.019505184,0.019893204,0.027973312,0.028778338,0.02963107,0.030535881,0.031497691,0.043447694,0.045421138,0.047582384,0.04995958,0.052586794,0.065860939,0.070504426,0.075852353,0.082078176,0.089417392,0.0943405,0.104167737,0.116280403,0.131580655,0.151517416
Burkina Faso,2025-2030,0.051075,0.012641323,0.012803172,0.012969219,0.01313963,0.001832925,0.001836291,0.001839669,0.00184306,0.001846463,0.001045661,0.001046755,0.001047852,0.001048951,0.001050052,0.001928944,0.001932673,0.001936415,0.001940172,0.001943944,0.002718809,0.002726221,0.002733673,0.002741167,0.002748701,0.003054203,0.00306356,0.003072974,0.003082446,0.003091977,0.00327258,0.003283325,0.003294141,0.003305028,0.003315988,0.003812148,0.003826736,0.003841436,0.00385625,0.003871178,0.004751922,0.00477461,0.004797516,0.004820643,0.004843995,0.006332224,0.006372576,0.006413447,0.006454844,0.00649678,0.008927122,0.009007533,0.009089406,0.009172781,0.0092577,0.013010378,0.013181879,0.013357962,0.013538813,0.013724628,0.019987371,0.020395013,0.02081963,0.021262303,0.02172421,0.031838826,0.032885873,0.034004129,0.035201112,0.03648544,0.051319179,0.054095305,0.05718896,0.060657923,0.064574903,0.078869621,0.085622647,0.093640384,0.103314824,0.115218615,0.112159844,0.12632887,0.14459545,0.169037504,0.203423747
Cape Verde,2025-2030,0.01297,0.000526093,0.00052637,0.000526648,0.000526925,0.000258067,0.000258134,0.0002582,0.000258267,0.000258334,0.000229997,0.00023005,0.000230103,0.000230156,0.000230209,0.000396641,0.000396798,0.000396956,0.000397114,0.000397271,0.00055431,0.000554618,0.000554926,0.000555234,0.000555542,0.000609428,0.000609799,0.000610172,0.000610544,0.000610917,0.000698271,0.000698759,0.000699248,0.000699737,0.000700227,0.000935672,0.000936548,0.000937426,0.000938306,0.000939187,0.001467608,0.001469765,0.001471928,0.001474098,0.001476274,0.002454763,0.002460804,0.002466875,0.002472975,0.002479106,0.004181058,0.004198613,0.004216315,0.004234168,0.004252172,0.006822014,0.006868874,0.006916381,0.006964551,0.007013396,0.010966481,0.011088078,0.011212402,0.011339545,0.011469606,0.017833811,0.018157631,0.018493428,0.018841879,0.019203713,0.029482408,0.030378026,0.031329762,0.032343062,0.0334241,0.047702358,0.050091857,0.05273337,0.055668983,0.058950709,0.07346641,0.079291685,0.086120309,0.094235937,0.10404027
Cote d'Ivoire,2025-2030,0.048412,0.005966521,0.006002334,0.00603858,0.006075266,0.002341881,0.002347378,0.002352901,0.00235845,0.002364026,0.001595611,0.001598161,0.001600719,0.001603286,0.00160586,0.002056894,0.002061134,0.002065391,0.002069666,0.002073958,0.003012332,0.003021433,0.00303059,0.003039803,0.003049071,0.003934853,0.003950397,0.003966065,0.003981857,0.003997776,0.004817681,0.004841003,0.004864552,0.004888332,0.004912345,0.005742726,0.005775895,0.00580945,0.005843397,0.005877743,0.006775676,0.006821899,0.006868757,0.006916264,0.006964431,0.008145195,0.008212084,0.008280081,0.008349213,0.008419509,0.010168629,0.010273092,0.010379724,0.010488593,0.010599769,0.013209633,0.013386463,0.013568092,0.013754717,0.013946548,0.018368753,0.018712478,0.019069312,0.01944002,0.019825427,0.027215582,0.027976992,0.028782232,0.029635199,0.030540266,0.042366361,0.044240678,0.046288513,0.048535132,0.051010955,0.064641999,0.069109367,0.07424005,0.080193629,0.087185337,0.093178207,0.102752501,0.114519685,0.129330582,0.148541547
Gambia,2025-2030,0.048253,0.004404724,0.004424211,0.004443872,0.004463708,0.001610194,0.00161279,0.001615396,0.001618009,0.001620632,0.00101032,0.001011342,0.001012366,0.001013391,0.001014419,0.001618446,0.001621069,0.001623701,0.001626342,0.001628991,0.002353468,0.00235902,0.002364598,0.002370203,0.002375834,0.002699647,0.002706955,0.002714303,0.00272169,0.002729118,0.002951494,0.002960231,0.00296902,0.002977861,0.002986755,0.003528067,0.003540558,0.003553139,0.003565808,0.003578569,0.004543293,0.004564029,0.004584955,0.004606073,0.004627387,0.006271295,0.006310872,0.006350952,0.006391544,0.006432659,0.009191518,0.009276786,0.009363651,0.009452157,0.009542353,0.014023197,0.014222644,0.014427846,0.014639057,0.014856542,0.022637411,0.023161733,0.023710919,0.024286781,0.024891311,0.037969457,0.039468037,0.04108977,0.042850487,0.044768854,0.061799145,0.065869845,0.070514633,0.075864167,0.082092009,0.093553402,0.103208951,0.115086954,0.130054535,0.149497342,0.128900388,0.147974338,0.17367357,0.210175499,0.26610405
Ghana,2025-2030,0.031875,0.002795755,0.002803593,0.002811475,0.002819402,0.001168743,0.001170111,0.001171481,0.001172855,0.001174233,0.000948343,0.000949243,0.000950145,0.000951049,0.000951954,0.001392489,0.001394431,0.001396378,0.001398331,0.001400289,0.002035414,0.002039566,0.002043734,0.002047919,0.002052122,0.002604022,0.002610821,0.002617655,0.002624525,0.002631432,0.003180889,0.003191039,0.003201255,0.003211536,0.003221883,0.003892629,0.003907841,0.003923172,0.003938624,0.003954198,0.004750338,0.004773011,0.004795902,0.004819013,0.004842349,0.005905856,0.005940942,0.005976448,0.00601238,0.006048748,0.007558795,0.007616366,0.00767482,0.007734178,0.007794462,0.010123548,0.010227082,0.010332756,0.010440637,0.010550794,0.014771256,0.014992717,0.01522092,0.015456178,0.015698821,0.022931316,0.023469503,0.024033559,0.024625394,0.025247115,0.036898924,0.038312619,0.039838953,0.041491949,0.043288055,0.058066041,0.061645555,0.065695383,0.070314737,0.07563284,0.086363589,0.094527307,0.104395536,0.116564331,0.131944335
Guinea,2025-2030,0.060803,0.008490088,0.008562787,0.008636741,0.008711984,0.003299809,0.003310734,0.003321731,0.003332802,0.003343947,0.002050412,0.002054625,0.002058855,0.002063103,0.002067368,0.002454377,0.002460416,0.002466485,0.002472583,0.002478712,0.003429727,0.00344153,0.003453415,0.003465382,0.003477433,0.004139098,0.004156301,0.004173648,0.004191141,0.00420878,0.00482969,0.00485313,0.004876797,0.004900697,0.004924832,0.005684458,0.005716955,0.005749827,0.005783079,0.005816717,0.006725782,0.006771325,0.006817488,0.006864285,0.006911729,0.008133944,0.008200647,0.008268454,0.008337391,0.008407488,0.010221837,0.010327402,0.01043517,0.010545211,0.010657598,0.013621408,0.013809513,0.014002886,0.014201751,0.014406347,0.019538238,0.019927588,0.020332772,0.020754774,0.021194664,0.029416372,0.030307921,0.031255202,0.032263607,0.033339252,0.04531588,0.047466884,0.049832266,0.052445757,0.055348554,0.068113699,0.073092285,0.078856055,0.085606658,0.093621261,0.096704815,0.107057822,0.119893342,0.136225924,0.157710132
Guinea-Bissau,2025-2030,0.083852,0.013490833,0.013675325,0.013864932,0.014059872,0.00522294,0.005250362,0.005278074,0.00530608,0.005334384,0.003012251,0.003021352,0.003030508,0.00303972,0.003048988,0.003298687,0.003309604,0.003320594,0.003331657,0.003342794,0.00452533,0.004545902,0.004566661,0.004587611,0.004608755,0.005509172,0.005539691,0.005570551,0.005601755,0.005633312,0.006493008,0.006535443,0.006578436,0.006621998,0.006666141,0.007701595,0.00776137,0.00782208,0.007883747,0.007946395,0.008951537,0.009032391,0.009114719,0.009198561,0.00928396,0.01043433,0.010544353,0.010656721,0.01077151,0.010888799,0.012619091,0.012780368,0.01294582,0.013115613,0.013289918,0.01600977,0.016270253,0.016539352,0.016817503,0.017105169,0.02256666,0.023087672,0.02363331,0.024205363,0.024805796,0.033815092,0.034998572,0.036267896,0.037632757,0.039104362,0.050980007,0.05371858,0.056768081,0.060184648,0.064038801,0.074775687,0.080818982,0.08792499,0.096401052,0.106685662,0.103506605,0.115457186,0.130527527,0.150122667,0.176640394
Liberia,2025-2030,0.05259,0.004431012,0.004450733,0.004470631,0.004490707,0.001460086,0.001462221,0.001464362,0.001466509,0.001468663,0.001105836,0.00110706,0.001108287,0.001109517,0.001110749,0.001650808,0.001653538,0.001656276,0.001659024,0.001661781,0.002422476,0.002428359,0.00243427,0.00244021,0.002446179,0.003010951,0.003020044,0.003029192,0.003038396,0.003047656,0.003599146,0.003612147,0.003625242,0.003638432,0.003651719,0.004339432,0.004358345,0.004377423,0.004396669,0.004416085,0.005378939,0.005408029,0.005437434,0.005467162,0.005497216,0.007086354,0.007136929,0.007188231,0.007240275,0.007293079,0.0098681,0.00996645,0.01006678,0.010169151,0.010273625,0.014358262,0.014567425,0.014782772,0.015004581,0.015233148,0.021467048,0.021937992,0.022430062,0.022944714,0.023483537,0.032388038,0.033472135,0.034631319,0.035873672,0.037208476,0.049653982,0.052248319,0.055128701,0.058345196,0.06196028,0.074117592,0.080050762,0.087016499,0.095310045,0.10535106,0.103960945,0.116022784,0.131250876,0.151080297,0.177967712
Mali,2025-2030,0.068023,0.014308695,0.014516406,0.014730236,0.01495046,0.002423421,0.002429309,0.002435224,0.002441169,0.002447143,0.001397442,0.001399397,0.001401358,0.001403325,0.001405297,0.002441556,0.002447532,0.002453537,0.002459571,0.002465636,0.003430149,0.003441956,0.003453844,0.003465814,0.003477868,0.003859322,0.003874274,0.003889343,0.003904529,0.003919834,0.004149698,0.00416699,0.004184427,0.00420201,0.004219741,0.004835523,0.004859019,0.004882745,0.004906703,0.004930897,0.006002588,0.006038837,0.006075526,0.006112664,0.006150258,0.007936199,0.007999686,0.008064197,0.008129757,0.008196392,0.011094133,0.011218594,0.011345879,0.011476085,0.011609314,0.016022334,0.016283229,0.016552762,0.016831367,0.017119512,0.024221122,0.024822347,0.02545418,0.026119018,0.026819517,0.037721955,0.039200682,0.040800072,0.042535525,0.044425173,0.058672754,0.062329816,0.06647307,0.071206376,0.076665445,0.086840774,0.095099268,0.105093592,0.117435288,0.133061391,0.119169113,0.135291705,0.156459359,0.185479337,0.227715938
Mauritania,2025-2030,0.051713,0.006048016,0.006084817,0.006122069,0.006159779,0.001684669,0.001687512,0.001690365,0.001693227,0.001696099,0.000997383,0.000998379,0.000999376,0.001000376,0.001001378,0.001653321,0.001656059,0.001658806,0.001661562,0.001664328,0.002380943,0.002386626,0.002392335,0.002398072,0.002403837,0.002705774,0.002713115,0.002720496,0.002727918,0.00273538,0.002931201,0.002939818,0.002948486,0.002957206,0.002965977,0.003471491,0.003483584,0.003495762,0.003508025,0.003520374,0.004423225,0.004442877,0.004462704,0.004482709,0.004502894,0.006035919,0.006072572,0.006109674,0.006147231,0.006185254,0.008719485,0.008796183,0.008874242,0.0089537,0.009034593,0.01304982,0.01322237,0.013399543,0.01358153,0.013768527,0.020592219,0.021025174,0.021476726,0.021948099,0.022440628,0.03383484,0.035019727,0.036290614,0.037657218,0.039130774,0.05549696,0.058757841,0.062425849,0.066582306,0.071331738,0.08554335,0.09354555,0.103199394,0.115075072,0.13003936,0.120672298,0.137232454,0.159060751,0.189146542,0.233268465
Niger,2025-2030,0.060847,0.009517382,0.009608833,0.009702058,0.00979711,0.002091532,0.002095916,0.002100318,0.002104739,0.002109178,0.001173774,0.001175153,0.001176536,0.001177922,0.001179311,0.002002116,0.002006132,0.002010165,0.002014214,0.002018279,0.002829306,0.002837333,0.002845407,0.002853526,0.002861692,0.00319174,0.00320196,0.003212245,0.003222597,0.003233016,0.003442766,0.00345466,0.003466636,0.003478695,0.003490839,0.004028586,0.004044881,0.004061308,0.00407787,0.004094567,0.005030757,0.005056193,0.005081888,0.005107846,0.00513407,0.006741175,0.006786926,0.006833304,0.006880319,0.006927986,0.00957583,0.009668413,0.009762804,0.009859056,0.009957224,0.014024358,0.014223838,0.014429075,0.014640321,0.014857844,0.021852629,0.022340835,0.022851354,0.02338575,0.023945739,0.034899867,0.036161913,0.037518659,0.038981181,0.040562349,0.055433906,0.058687165,0.06234608,0.066491569,0.071227604,0.083702339,0.091348416,0.10053184,0.111768092,0.125832106,0.116857434,0.132320011,0.152498632,0.179939098,0.219421627
Nigeria,2025-2030,0.063652,0.009189676,0.00927491,0.009361739,0.009450209,0.00351505,0.003527449,0.003539936,0.003552512,0.003565177,0.002283902,0.00228913,0.002294382,0.002299659,0.002304959,0.002665066,0.002672187,0.002679347,0.002686545,0.002693782,0.003840114,0.003854917,0.003869835,0.003884869,0.00390002,0.005174165,0.005201076,0.005228268,0.005255747,0.005283516,0.00663983,0.006684212,0.006729192,0.006774781,0.006820991,0.0080755,0.008141245,0.008208069,0.008275999,0.008345062,0.009248802,0.009335141,0.009423107,0.009512746,0.009604108,0.010315777,0.010423302,0.010533091,0.010645218,0.010759758,0.01186258,0.01200499,0.012150861,0.012300321,0.012453503,0.014751041,0.014971892,0.015199457,0.015434046,0.01567599,0.020312662,0.020733821,0.021172814,0.021630799,0.022109035,0.029969081,0.030894975,0.031879904,0.0329297,0.034050988,0.045978133,0.048194004,0.050634272,0.053334843,0.056339712,0.068901967,0.074000765,0.079914499,0.086855514,0.095116945,0.097519685,0.10805741,0.121148391,0.137848517,0.159888975
Senegal,2025-2030,0.036513,0.006082799,0.006120026,0.006157711,0.006195863,0.00123435,0.001235876,0.001237405,0.001238938,0.001240475,0.000906276,0.000907099,0.000907922,0.000908747,0.000909574,0.001526684,0.001529018,0.00153136,0.001533708,0.001536064,0.002230361,0.002235346,0.002240354,0.002245385,0.002250438,0.002568039,0.002574651,0.002581297,0.002587977,0.002594692,0.002817655,0.002825616,0.002833623,0.002841675,0.002849773,0.003383004,0.003394488,0.00340605,0.003417691,0.003429411,0.004379733,0.004398999,0.004418436,0.004438045,0.004457829,0.006092874,0.006130225,0.006168037,0.006206317,0.006245076,0.008994695,0.009076334,0.009159468,0.009244139,0.009330391,0.013808131,0.014001465,0.01420029,0.014404843,0.014615375,0.02246598,0.022982299,0.02352291,0.024089567,0.024684198,0.037987465,0.039487495,0.04111086,0.042873423,0.04479389,0.062181483,0.066304388,0.071012852,0.076441156,0.082768041,0.094390289,0.104228442,0.116356052,0.131677529,0.151645884,0.13008643,0.149539488,0.175833547,0.213347129,0.271208734
Sierra Leone,2025-2030,0.077092,0.010181795,0.01028653,0.010393443,0.010502601,0.003134887,0.003144746,0.003154666,0.00316465,0.003174696,0.002028787,0.002032912,0.002037053,0.002041211,0.002045386,0.003156416,0.00316641,0.003176468,0.00318659,0.003196777,0.004539737,0.00456044,0.004581333,0.004602419,0.004623699,0.005231004,0.005258511,0.005286309,0.005314403,0.005342797,0.005759568,0.005792933,0.005826687,0.005860836,0.005895388,0.006851406,0.006898672,0.006946594,0.006995187,0.007044464,0.008654348,0.0087299,0.008806782,0.008885031,0.008964682,0.011639955,0.01177704,0.011917391,0.012061128,0.012208375,0.016552066,0.016830648,0.017118768,0.017416924,0.01772565,0.024283648,0.02488802,0.025523243,0.026191742,0.0268962,0.036888208,0.038301066,0.039826462,0.0414784,0.043273307,0.056007682,0.059330654,0.063072805,0.06731879,0.072177706,0.080917472,0.088041573,0.096541214,0.106857352,0.119641977,0.110185843,0.123830176,0.141331249,0.164593447,0.197021972,0.13944423,0.162039737,0.193374011,0.239731937,0.315325539
Togo,2025-2030,0.046995,0.005636424,0.005668373,0.005700687,0.005733371,0.00226985,0.002275014,0.002280201,0.002285413,0.002290648,0.001537913,0.001540282,0.001542658,0.001545041,0.001547432,0.001972116,0.001976013,0.001979925,0.001983853,0.001987797,0.002851055,0.002859207,0.002867405,0.002875651,0.002883944,0.003695904,0.003709615,0.003723427,0.003737343,0.003751363,0.004617137,0.004638553,0.00466017,0.004681989,0.004704013,0.005685856,0.00571837,0.005751258,0.005784526,0.005818182,0.006804578,0.006851198,0.006898461,0.00694638,0.00699497,0.008114826,0.008181215,0.0082487,0.008317306,0.008387064,0.009860375,0.00995857,0.010058741,0.010160947,0.010265252,0.012536998,0.012696169,0.012859435,0.013026954,0.013198896,0.017531313,0.017844144,0.018168342,0.018504539,0.018853413,0.026389904,0.027105208,0.027860369,0.028658815,0.029504375,0.041375051,0.043160832,0.045107719,0.047238542,0.04958066,0.063478446,0.067781083,0.072709406,0.078410593,0.085081917,0.092005942,0.101328793,0.112754022,0.12708316,0.145584498
ASIA,2025-2030,0.02856246,0.002266811,0.002271961,0.002277134,0.002282332,0.000545417,0.000545714,0.000546012,0.000546311,0.000546609,0.000422417,0.000422595,0.000422774,0.000422953,0.000423132,0.000670699,0.000671149,0.0006716,0.000672051,0.000672503,0.000936673,0.000937552,0.000938431,0.000939313,0.000940196,0.001110443,0.001111678,0.001112915,0.001114155,0.001115398,0.001309046,0.001310762,0.001312483,0.001314207,0.001315937,0.001639367,0.001642059,0.001644759,0.001647469,0.001650188,0.002232872,0.002237869,0.002242888,0.00224793,0.002252994,0.003310494,0.00332149,0.003332559,0.003343702,0.00335492,0.00501262,0.005037873,0.005063381,0.00508915,0.005115182,0.007817396,0.007878989,0.00794156,0.008005134,0.008069733,0.012606955,0.01276792,0.012933048,0.013102503,0.013276458,0.020418991,0.020844617,0.021288365,0.021751417,0.022235061,0.031850742,0.032898587,0.034017722,0.035215679,0.036501089,0.04825483,0.050701418,0.053409348,0.056422856,0.05979676,0.070412225,0.075745645,0.081953246,0.089269142,0.098019235
Eastern Asia,2025-2030,0.01335395,0.000693823,0.000694304,0.000694787,0.00069527,0.000294639,0.000294726,0.000294813,0.0002949,0.000294987,0.000259606,0.000259673,0.000259741,0.000259808,0.000259876,0.000447419,0.000447619,0.00044782,0.00044802,0.000448221,0.000666564,0.000667008,0.000667454,0.000667899,0.000668346,0.000792385,0.000793013,0.000793643,0.000794273,0.000794904,0.000908164,0.00090899,0.000909817,0.000910645,0.000911475,0.001149339,0.001150662,0.001151987,0.001153316,0.001154647,0.001598914,0.001601474,0.001604043,0.00160662,0.001609206,0.002323384,0.002328795,0.002334231,0.002339692,0.002345179,0.003599824,0.00361283,0.00362593,0.003639125,0.003652416,0.005920474,0.005955735,0.005991418,0.006027532,0.006064083,0.009971373,0.010071803,0.010174276,0.010278856,0.010385609,0.017200108,0.017501129,0.017812875,0.018135928,0.018470915,0.027846841,0.0286445,0.029489204,0.03038524,0.031337436,0.042982856,0.04491336,0.04702543,0.049345945,0.051907362,0.064035022,0.068416045,0.073440557,0.079261571,0.086084787
China,2025-2030,0.014572,0.000743116,0.000743669,0.000744222,0.000744777,0.000314512,0.000314611,0.00031471,0.000314809,0.000314908,0.000274637,0.000274712,0.000274788,0.000274863,0.000274939,0.000470626,0.000470847,0.000471069,0.000471291,0.000471513,0.000698159,0.000698647,0.000699135,0.000699624,0.000700114,0.000828188,0.000828874,0.000829562,0.000830251,0.000830941,0.00094424,0.000945132,0.000946027,0.000946922,0.00094782,0.001183737,0.00118514,0.001186546,0.001187956,0.001189369,0.001645295,0.001648007,0.001650727,0.001653456,0.001656195,0.002413436,0.002419275,0.002425142,0.002431038,0.002436962,0.003752454,0.003766588,0.003780829,0.003795178,0.003809636,0.006129849,0.006167656,0.006205932,0.006244686,0.006283927,0.010456077,0.010566562,0.010679406,0.010794687,0.010912484,0.01835239,0.018695497,0.019051677,0.019421693,0.019806366,0.030284688,0.031230494,0.03223728,0.033311141,0.03445901,0.047996111,0.050415877,0.053092587,0.056069459,0.059399984,0.072677624,0.078373633,0.085038402,0.092942045,0.102465387
"China, Hong Kong SAR",2025-2030,0.002016,0.000188382,0.000188418,0.000188453,0.000188,6.72E-05,6.72E-05,6.72E-05,6.72E-05,6.72E-05,6.88E-05,6.88E-05,6.88E-05,6.88E-05,6.89E-05,0.000132675,0.000132693,0.00013271,0.000132728,0.000132746,0.000210954,0.000210999,0.000211043,0.000211088,0.000211133,0.00026605,0.000266121,0.000266192,0.000266263,0.000266334,0.00033172,0.00033183,0.00033194,0.00033205,0.000332161,0.000466893,0.000467111,0.00046733,0.000467548,0.000467767,0.000721164,0.000721685,0.000722206,0.000722728,0.00072325,0.001137071,0.001138366,0.001139663,0.001140963,0.001142267,0.001799705,0.00180295,0.001806206,0.001809475,0.001812755,0.002887059,0.002895418,0.002903826,0.002912283,0.002920789,0.004815739,0.004839042,0.004862572,0.004886332,0.004910326,0.008506948,0.008579937,0.008654189,0.008729738,0.008806618,0.015039238,0.015268871,0.015505624,0.015749835,0.016001862,0.025184614,0.025835266,0.026520428,0.027242922,0.028005884,0.041058402,0.042816374,0.04473162,0.046826233,0.049126649
"China, Macao SAR",2025-2030,0.003746,0.000270267,0.00027034,0.000270414,0.00027,7.60E-05,7.60E-05,7.60E-05,7.61E-05,7.61E-05,6.26E-05,6.26E-05,6.26E-05,6.26E-05,6.26E-05,0.000136603,0.000136622,0.00013664,0.000136659,0.000136678,0.000224709,0.00022476,0.00022481,0.000224861,0.000224912,0.000280746,0.000280825,0.000280904,0.000280982,0.000281061,0.000344895,0.000345014,0.000345133,0.000345252,0.000345372,0.000465454,0.000465671,0.000465888,0.000466105,0.000466322,0.00070688,0.00070738,0.00070788,0.000708382,0.000708884,0.001158092,0.001159434,0.00116078,0.001162129,0.001163481,0.001825322,0.001828659,0.00183201,0.001835372,0.001838747,0.002786005,0.002793788,0.002801616,0.002809487,0.002817402,0.004567196,0.004588151,0.004609299,0.004630643,0.004652186,0.008395153,0.008466228,0.008538517,0.008612051,0.008686863,0.016059135,0.01632124,0.016592043,0.016871984,0.017161533,0.029749367,0.030661528,0.031631395,0.032664622,0.033767629,0.052617025,0.05553934,0.05880535,0.062479477,0.066643317
Dem. People's Republic of Korea,2025-2030,0.017598,0.001105528,0.001106751,0.001107977,0.001109206,0.000474704,0.00047493,0.000475155,0.000475381,0.000475607,0.0004943,0.000494544,0.000494789,0.000495034,0.000495279,0.00072945,0.000729983,0.000730516,0.00073105,0.000731585,0.001044377,0.001045468,0.001046563,0.001047659,0.001048758,0.001252044,0.001253613,0.001255187,0.001256764,0.001258346,0.001427876,0.001429918,0.001431965,0.001434019,0.001436078,0.001674861,0.001677671,0.00168049,0.001683319,0.001686157,0.002179891,0.002184654,0.002189437,0.002194241,0.002199066,0.002981698,0.002990615,0.002999586,0.00300861,0.003017689,0.004799229,0.004822373,0.004845741,0.004869336,0.004893163,0.010042292,0.010144163,0.010248121,0.010354233,0.010462565,0.019092883,0.019464516,0.019850904,0.020252944,0.020671605,0.028895657,0.029755461,0.030668001,0.031638284,0.032671969,0.043969077,0.045991271,0.048208438,0.050650205,0.053352522,0.066282506,0.070987752,0.076412073,0.082733945,0.090196236,0.094508336,0.104372397,0.116535485,0.131907375,0.151950807
Japan,2025-2030,0.00242,0.000211264,0.000211308,0.000211353,0.000211,7.84E-05,7.84E-05,7.84E-05,7.84E-05,7.84E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,0.000177809,0.00017784,0.000177872,0.000177904,0.000177935,0.000292022,0.000292107,0.000292193,0.000292278,0.000292363,0.000343094,0.000343211,0.000343329,0.000343447,0.000343565,0.000414396,0.000414568,0.00041474,0.000414912,0.000415084,0.000584699,0.000585041,0.000585383,0.000585726,0.00058607,0.000887436,0.000888224,0.000889014,0.000889805,0.000890597,0.001376652,0.00137855,0.001380453,0.001382361,0.001384275,0.002149605,0.002154235,0.002158886,0.002163557,0.002168248,0.003333975,0.003345127,0.003356355,0.003367658,0.003379037,0.004981218,0.005006155,0.005031343,0.005056785,0.005082486,0.007516481,0.007573407,0.007631201,0.007689884,0.007749477,0.012792328,0.012958093,0.013128209,0.013302852,0.013482204,0.02207715,0.022575554,0.023096981,0.023643064,0.024215595,0.037122843,0.03855408,0.040100103,0.041775297,0.043596556
Mongolia,2025-2030,0.020096,0.000959852,0.000960774,0.000961698,0.000962624,0.000230544,0.000230598,0.000230651,0.000230704,0.000230757,0.00018941,0.000189446,0.000189482,0.000189518,0.000189554,0.000409852,0.00041002,0.000410188,0.000410357,0.000410525,0.000710546,0.000711052,0.000711558,0.000712064,0.000712572,0.001020603,0.001021645,0.00102269,0.001023737,0.001024786,0.001387566,0.001389494,0.001391428,0.001393366,0.00139531,0.002045737,0.002049931,0.002054142,0.00205837,0.002062616,0.003387329,0.003398842,0.003410434,0.003422104,0.003433855,0.005489929,0.005520235,0.005550877,0.005581861,0.005613193,0.008014408,0.008079158,0.008144963,0.008211848,0.00827984,0.010985005,0.011107015,0.011231767,0.011359352,0.01148987,0.015704137,0.015954692,0.016213372,0.016480577,0.016756738,0.023441065,0.024003738,0.024594089,0.025214209,0.02586641,0.035750699,0.037076199,0.038503772,0.040045682,0.041716237,0.054085375,0.057177861,0.060645438,0.064560753,0.069016511,0.078367872,0.085031619,0.092933943,0.10245554,0.114150936
