,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,R_union,Rwanda,Somalia,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Congo DR,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libyan Arab Jamahiriya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cape Verde,Cote dIvoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo,ASIA,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","Korea, DPR",Japan,Mongolia,Republic of Korea,Other non-specified areas,South-Central Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei,Cambodia,Indonesia,Lao PDR,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Occupied Palestinian Territory,Oman,Qatar,Saudi Arabia,Syria,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czech Republic,Hungary,Poland,Moldova,Romania,Russia,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Bosnia and Herzegovina,Croatia,Greece,Italy,Malta,Montenegro,Portugal,Serbia,Slovenia,Spain,Macedonia,Western Europe,Austria,Belgium,France,Germany,Luxembourg,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Aruba,Bahamas,Barbados,Cuba,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Netherlands Antilles,Puerto Rico,Saint Lucia,Saint Vincent and the Grenadines,Trinidad and Tobago,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Canada,United States of America,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Micronesia (Fed. States of),Polynesia,French Polynesia,Samoa,Tonga
36,10611.612,220.596,23.363,23.905,178.502,2220.759,1358.731,714.304,605.866,15.894,6.703,695.04,14.263,382.09,324.327,1263.982,1726.887,516.887,318.471,4018.575,627.368,559.848,122.06,378.213,123.028,2142.314,22.154,39.216,4.374,4556.553,657.185,1756.4,135.062,536.079,1290.759,168.049,13.019,1046.816,40.604,44.477,54.002,880.156,27.577,9986.525,298.738,605.957,8.415,576.632,58.075,699.89,320.837,42.998,133.034,557.068,99.722,665.365,5181.166,407.031,168.02,163.532,68531.307,17358.243,15105.624,109.827,9.299,332.49,1095.897,59.362,470.733,175.011,35605.566,1192.888,313.069,112.678,158,97.837,511.304,34412.678,1114.457,2718.022,13.562,24316.804,1132.599,5.253,672.158,4141.461,298.362,10075.124,9.259,283.614,3899.476,117.264,585.79,741.565,2179.665,58.906,834.142,41.289,1324.154,5492.374,39.156,175.317,28.405,15.808,38.578,1115.227,161.996,137.51,75.991,58.423,135.416,52.996,47.819,686.292,439.411,1216.885,167.539,899.605,8519.831,3271.518,101.751,63.386,131.767,111.344,415.736,33.445,214.327,1674.851,61.401,463.51,1362.669,1.638,66.402,15.795,65.628,5.199,78.692,23.912,34.376,71.963,129.365,868.169,1729.42,32.655,28.806,44.159,136.174,642.257,4.527,7.349,95.334,104.248,23.142,586.968,21.258,2156.224,89.807,136.636,857.639,791.287,8.365,188.367,83.127,9821.293,602.788,1.169,5.646,2.919,98.277,175.658,1.223,5.126,204.602,30.391,3.945,2.343,44.02,2.725,1.573,16.974,1.092,2884.449,7.506,75.263,105.947,440.827,186.372,1891.71,108.672,68.152,6334.056,668.312,237.123,2780.545,243.882,827.746,261.193,6.802,8.732,145.765,523.696,8.076,45.256,576.894,5515.794,525.902,4988.418,713.901,456.077,388.04,68.037,237.393,14.804,4.418,194.531,16.535,7.105,9.338,3.212,1.846,11.093,4.455,2.629,1.786
37,10331.779,217.335,23.082,23.511,176.976,2202.855,1326.191,696.683,577.854,15.976,6.743,676.557,14.317,372.843,312.228,1224.396,1662.927,490.844,309.393,3928.23,614.339,549.62,119.401,368.458,120.678,2091.356,21.612,38.437,4.329,4544.344,660.758,1758.514,137.23,536.955,1269.519,168.46,12.908,1037.254,40.05,43.288,53.347,873.526,27.043,9711.564,291.987,586.439,8.408,565.01,56.827,690.795,313.814,41.942,130.281,540.207,98.137,639.548,5021.184,399.986,165.749,161.205,68699.495,17559.893,15301.079,109.438,9.317,329.89,1103.934,59.02,469.718,177.497,35578.122,1185.906,313.204,111.547,154.933,97.384,508.838,34392.216,1087.85,2727.055,13.59,24317.365,1152.541,5.277,669.897,4115.518,303.123,10103.932,9.223,283.275,3928.297,116.751,583.052,744.12,2157.163,58.624,846.268,39.881,1337.278,5457.548,39.621,175.765,28.656,15.902,39.136,1093.297,161.488,137.127,76.508,58.685,132.339,54.733,47.465,680.858,438.104,1225.834,169.437,882.593,8549.287,3281.517,102.026,63.997,132.042,111.443,412.927,33.909,215.143,1683.74,61.082,465.208,1363.117,1.638,66.465,15.794,65.455,5.179,79.211,23.775,33.991,71.802,128.85,869.43,1751.325,32.71,29.268,44.175,137.582,650.766,4.55,7.426,97.588,105.651,23.266,594.301,21.493,2153.328,90.268,136.849,858.201,787.073,8.386,188.563,82.997,9840.015,602.654,1.171,5.644,2.915,99.165,175.681,1.212,5.178,203.136,30.221,4.002,2.323,44.369,2.741,1.583,17.091,1.087,2888.069,7.423,75.642,105.523,432.944,184.941,1904.581,108.851,68.164,6349.292,668.413,234.567,2796.678,244.318,829.333,261.24,6.704,8.635,144.332,524.606,8.102,45.334,576.996,5500.48,524.244,4974.772,710.085,454.772,386.946,67.826,234.988,14.852,4.429,192.337,16.365,7.005,9.288,3.193,1.822,11.037,4.454,2.611,1.799
38,10045.626,212.127,22.766,23.082,174.911,2182.633,1288.524,679.668,551.439,15.995,7.106,659.298,14.343,360.689,301.703,1185.104,1600.83,463.659,300.606,3835.786,601.177,538.766,116.434,358.716,117.987,2039.895,21.021,37.519,4.271,4525.503,664.236,1755.192,138.958,538.438,1246.933,168.984,12.762,1024.46,39.446,41.92,52.695,864.014,26.385,9447.683,285.353,567.609,8.414,553.76,55.512,682.216,306.87,40.953,127.72,524.399,96.502,616.734,4865.552,393.247,164.162,158.635,68743.462,17660.633,15399.44,107.517,9.271,328.009,1108.017,58.797,468.352,181.23,35530.187,1179.818,315.613,110.195,151.421,96.594,505.995,34350.369,1061.115,2728.509,13.565,24310.264,1168.304,5.249,666.8,4087.848,308.715,10119.537,9.196,282.883,3952.957,116.592,578.487,745.657,2130.789,57.532,857.9,38.886,1348.658,5433.105,39.729,174.309,27.988,15.959,39.805,1074.315,159.912,138.753,77.903,58.857,129.325,57.691,46.204,683.446,443.766,1236.104,168.441,860.598,8570.427,3280.23,101.991,64.699,131.792,111.202,408.52,34.402,215.16,1685.423,60.547,466.494,1367.845,1.634,66.899,15.811,65.297,5.171,79.771,23.588,33.565,71.619,129.053,873.899,1769.427,32.484,29.706,44.028,138.949,657.646,4.566,7.49,99.792,106.885,23.361,600.309,21.685,2152.925,91.069,137.261,860.37,782.961,8.378,189.074,82.824,9845.374,602.497,1.175,5.636,2.906,99.888,175.546,1.194,5.302,201.759,30.227,4.077,2.293,44.768,2.759,1.593,17.108,1.09,2892.701,7.326,75.604,104.871,424.672,183.184,1919.784,109.014,68.246,6350.176,667.322,231.705,2800.922,244.306,831.244,261.244,6.604,8.431,142.502,525.828,8.096,45.402,576.536,5505.542,523.271,4980.822,705.99,452.888,385.072,67.816,232.896,14.863,4.455,190.463,16.214,6.901,9.251,3.172,1.803,10.955,4.413,2.593,1.815
39,9756.63,205.623,22.412,22.634,172.347,2161.193,1247.503,663.196,526.283,15.996,7.64,642.934,14.348,346.573,292.307,1145.967,1540.213,436.167,292.047,3741.999,588.012,527.324,113.308,348.979,115.06,1988.186,20.396,36.529,4.205,4500.312,666.912,1747.615,140.208,540.02,1223.565,169.402,12.59,1009.427,38.784,40.447,52.036,852.515,25.645,9190.881,278.738,549.297,8.426,542.796,54.158,673.642,299.924,40.005,125.239,509.234,94.821,595.971,4713.228,386.544,162.904,155.909,68690.973,17695.405,15434.041,104.622,9.183,326.837,1109.625,58.532,466.791,185.774,35457.638,1173.035,318.61,108.553,147.666,95.586,502.62,34284.603,1034.342,2726.489,13.506,24290.874,1179.293,5.189,663.557,4056.955,314.398,10125.831,9.173,282.325,3974.343,116.697,573.085,746.488,2102.773,56.061,869.208,38.147,1357.531,5412.099,39.556,171.248,26.71,15.985,40.452,1057.041,157.586,141.541,79.717,58.977,126.374,61.239,44.367,690.163,453.854,1246.454,165.549,835.286,8580.457,3267.809,101.636,65.351,131.043,110.719,402.859,34.826,214.597,1680.203,59.867,466.708,1374.445,1.632,67.571,15.819,65.131,5.165,80.231,23.347,33.096,71.41,129.621,879.866,1784.001,32.143,30.14,43.775,140.14,663.117,4.581,7.544,101.949,107.998,23.417,604.868,21.851,2154.202,92.092,137.742,863.253,779.241,8.353,189.894,82.643,9843.427,602.299,1.181,5.622,2.897,100.623,175.267,1.167,5.464,200.401,30.346,4.161,2.257,45.181,2.773,1.602,17.043,1.099,2897.334,7.227,75.34,104.071,416.204,181.211,1935.809,109.108,68.364,6343.794,665.264,228.688,2800.111,244.014,833.086,261.193,6.506,8.203,140.438,527.167,8.072,45.47,575.548,5521.582,522.543,4997.601,701.474,450.478,382.585,67.893,230.921,14.828,4.481,188.752,16.069,6.791,9.23,3.154,1.792,10.845,4.346,2.574,1.827
40,9467.279,199.074,22.045,22.18,169.543,2139.051,1206.203,646.883,501.321,16.012,8.126,626.386,14.341,332.37,283.03,1106.879,1479.859,409.29,283.344,3646.988,574.524,515.56,110.188,339.209,112.113,1935.94,19.762,35.554,4.138,4471.777,668.37,1739.002,141.111,541.282,1199.976,169.623,12.413,993.757,38.082,38.973,51.354,840.452,24.896,8931.878,272.067,531.017,8.443,531.683,52.802,664.552,292.902,39.051,122.689,493.95,93.108,575.232,4560.166,379.61,161.427,153.134,68629.901,17748.891,15484.595,101.986,9.1,326.055,1111.599,58.177,466.446,190.933,35367.256,1165.02,320.608,106.837,143.941,94.491,499.143,34202.236,1007.458,2724.639,13.443,24258.435,1188.222,5.136,660.302,4025.156,319.445,10127.795,9.129,281.59,3992.793,116.837,567.841,747.507,2074.553,54.92,880.358,37.412,1364.855,5385.959,39.327,167.916,25.463,16.027,41.01,1039.456,155.21,144.028,81.208,59.176,123.451,64.464,42.511,694.45,463.283,1256.195,162.721,810.063,8584.072,3251.264,101.166,65.884,130.191,110.224,397.291,35.201,213.988,1671.87,59.201,466.248,1380.307,1.629,68.262,15.791,64.953,5.158,80.55,23.066,32.64,71.226,130.018,885.441,1797.19,31.892,30.639,43.563,141.172,668.222,4.6,7.597,104.057,109.052,23.454,608.473,22.035,2155.311,93.11,138.123,865.494,776.006,8.336,190.734,82.529,9839.692,602.094,1.19,5.611,2.891,101.469,174.898,1.144,5.619,198.974,30.52,4.245,2.217,45.597,2.787,1.609,16.96,1.107,2900.17,7.126,75.109,103.366,407.684,179.212,1950.052,109.174,68.447,6337.428,663.124,225.623,2800.289,243.797,834.515,261.05,6.406,8.021,138.372,528.353,8.053,45.546,574.244,5532.256,521.71,5009.124,696.81,448.019,380.07,67.949,228.824,14.779,4.508,186.942,15.912,6.683,9.211,3.136,1.781,10.756,4.285,2.562,1.842
41,9175.668,192.323,21.665,21.718,166.563,2114.696,1163.896,630.68,476.862,16,8.66,609.405,14.31,317.901,273.983,1068.078,1420.19,382.602,274.696,3549.753,560.258,503.587,106.973,329.4,109.105,1882.677,19.125,34.562,4.066,4441.23,669.523,1729.267,141.719,542.87,1175.611,170.001,12.239,976.927,37.384,37.479,50.663,827.272,24.129,8672.935,265.469,512.885,8.459,520.321,51.416,655.393,285.891,38.102,120.149,478.783,91.365,554.966,4406.812,372.681,159.946,150.25,68575.752,17821.225,15549.781,99.62,9.031,325.662,1113.31,58.008,468.419,197.394,35272.299,1158.586,323.398,105.369,140.191,93.228,496.4,34113.713,980.418,2718.741,13.362,24219.995,1197.824,5.079,656.019,3997.914,324.361,10121.151,9.073,280.977,4005.834,117.056,561.751,748.928,2043.223,53.904,890.969,36.781,1372.655,5361.077,39.043,164.78,24.136,16.095,41.637,1022.212,152.719,146.648,82.619,59.497,120.586,67.732,40.503,698.93,472.873,1266.944,159.63,784.493,8589.75,3235.651,100.769,66.472,129.469,109.727,392.464,35.719,213.381,1662.443,58.596,466.611,1387.852,1.626,69.045,15.772,64.816,5.155,80.914,22.774,32.275,71.116,130.486,892.28,1809.476,31.616,31.226,43.419,142.271,673.022,4.63,7.644,106.046,109.966,23.507,611.499,22.244,2156.771,94.184,138.495,867.624,773.282,8.315,191.373,82.528,9827.258,601.925,1.201,5.618,2.898,102.173,174.436,1.123,5.792,197.557,30.839,4.33,2.174,46.084,2.806,1.618,16.867,1.115,2901.429,7.028,74.791,102.864,398.925,177.17,1962.818,109.336,68.497,6323.904,661.173,222.325,2793.844,243.685,835.916,260.812,6.299,7.798,136.207,529.5,8.021,45.628,572.661,5542.381,521.443,5019.528,692.376,445.817,377.713,68.104,226.694,14.731,4.538,185.1,15.751,6.574,9.194,3.118,1.774,10.671,4.229,2.547,1.855
42,8898.887,185.837,21.219,21.286,162.74,2096.184,1123.433,615.461,453.413,16.187,8.808,593.746,14.301,303.579,265.317,1028.582,1361.706,359.164,266.428,3456.489,547.852,490.634,104.244,319.648,106.125,1831.751,18.484,33.743,4.008,4398.808,665.618,1716.022,141.373,541.719,1153.256,168.782,12.038,961.092,36.487,36.123,49.919,815.174,23.389,8413.444,258.295,495.143,8.501,509.722,50.13,643.779,278.469,37.142,117.215,463.073,89.558,534.658,4258.168,364.479,157.498,147.568,68400.88,17867.751,15593.112,97.126,8.941,326.529,1116.395,56.625,467.252,201.771,35101.23,1140.226,318.029,102.482,136.91,92.271,490.534,33961.004,954.063,2730.901,13.319,24136.017,1190.922,5.046,656.43,3948.407,325.899,10122.891,9.005,279.199,4022.709,117.424,559.785,749.522,2023.667,53.907,902.333,35.92,1369.42,5309.008,38.506,158.697,22.937,16.111,41.448,1002.64,150.016,147.884,82.997,59.707,117.825,69.262,38.913,694.706,480.997,1270.094,157.028,759.24,8549.476,3190.648,99.373,66.154,127.4,109.104,385.082,35.34,212.384,1638.311,57.839,459.661,1385.628,1.632,69.615,15.551,64.498,5.122,80.264,22.339,31.64,70.81,130.057,892.492,1815.016,31.907,31.744,43.181,142.119,675.555,4.641,7.695,108.041,110.991,23.382,610.976,22.425,2158.184,95.133,138.411,867.285,772.484,8.334,193.087,82.48,9839.591,601.583,1.212,5.577,2.887,104.027,173.773,1.094,5.89,195.822,30.937,4.405,2.13,46.3,2.797,1.619,16.668,1.122,2899.831,6.946,74.967,102.105,390.984,175.183,1972.226,108.91,68.51,6338.177,657.61,219.758,2818.814,243.522,835.173,260.482,6.23,8.005,134.433,530.011,8.061,45.732,570.311,5534.846,518.812,5014.629,686.014,442.165,374.39,67.775,224.018,14.553,4.545,182.929,15.529,6.462,9.216,3.112,1.769,10.615,4.179,2.558,1.857
43,8645.227,179.997,20.68,20.902,157.807,2087.124,1086.502,601.583,431.139,16.681,8.351,580.017,14.336,289.861,256.981,987.965,1304.598,340.516,258.707,3369.976,538.419,476.392,102.284,309.997,103.243,1784.633,17.849,33.19,3.969,4340.516,654.509,1698.577,139.776,536.438,1134.212,165.199,11.805,947.432,35.304,34.997,49.105,805.32,22.706,8152.3,250.255,477.87,8.572,500.286,49.006,628.581,270.435,36.162,113.685,446.445,87.67,513.857,4116.207,354.407,153.582,145.234,68061.334,17880.313,15609.188,94.524,8.826,329.041,1121.937,53.405,460.818,202.574,34823.844,1104.035,300.365,97.486,134.374,91.846,479.964,33719.809,928.787,2771.371,13.346,23988.954,1160.291,5.052,664.088,3865.433,322.487,10140.93,8.928,275.718,4047.272,117.952,564.261,748.895,2022.601,55.429,914.992,34.655,1350.227,5216.247,37.659,148.472,22.037,16.049,40.036,979.289,147.145,146.88,81.824,59.726,115.202,68.134,38.077,677.113,486.262,1261.769,155.516,735.057,8442.821,3103.944,96.534,64.502,123.386,108.333,373.937,33.616,210.904,1593.97,56.863,441.899,1368.264,1.653,69.803,15.036,63.909,5.04,78.127,21.7,30.583,70.197,128.235,882.368,1811.401,33.061,32.137,42.799,140.138,675.025,4.618,7.743,110.087,112.233,22.996,605.628,22.562,2159.212,95.849,137.654,863.243,774.341,8.412,196.392,82.342,9892.046,600.986,1.222,5.471,2.854,107.603,172.864,1.053,5.878,193.615,30.647,4.456,2.079,46.098,2.751,1.604,16.332,1.127,2894.531,6.894,75.93,100.937,384.349,173.328,1977.01,107.607,68.476,6396.529,651.772,218.354,2892.692,243.3,831.295,260.057,6.213,8.858,133.294,529.575,8.214,45.872,566.998,5499.99,512.515,4986.051,676.853,436.391,369.699,66.692,220.528,14.19,4.518,180.253,15.216,6.351,9.303,3.129,1.776,10.631,4.142,2.616,1.841
44,8407.218,174.681,20.075,20.553,152.103,2083.157,1051.825,588.637,410.071,17.357,7.509,567.17,14.386,276.717,248.88,946.808,1248.983,325.29,251.597,3287,530.495,461.303,100.809,300.399,100.41,1739.598,17.223,32.821,3.942,4271.715,638.785,1678.169,137.237,528.74,1116.997,160.228,11.559,934.88,33.96,34.041,48.246,796.56,22.073,7890.82,241.699,461.043,8.667,491.491,47.979,611.027,262.026,35.17,109.763,429.264,85.72,492.928,3979.114,343.109,148.677,143.098,67632.361,17888.051,15621.922,92.151,8.711,332.845,1129.131,49.138,452.459,201.694,34480.583,1057.71,275.207,91.348,132.399,91.725,467.031,33422.873,904.245,2828.47,13.412,23800.085,1115.298,5.09,675.91,3764.695,315.668,10165.426,8.843,271.3,4073.611,118.626,572.515,747.86,2031.91,58.047,928.103,33.174,1321.437,5098.301,36.603,135.917,21.353,15.956,37.876,953.472,144.177,144.402,79.578,59.703,112.719,65.221,37.742,651.082,489.327,1246.61,154.779,711.784,8296.485,2992.704,92.868,62.019,118.262,107.506,361.107,31.114,209.218,1536.947,55.819,417.844,1341.989,1.683,69.765,14.339,63.176,4.93,75.07,20.943,29.336,69.435,125.541,866.158,1801.507,34.778,32.489,42.388,137.03,672.343,4.582,7.792,112.055,113.53,22.462,596.959,22.685,2160.285,96.421,136.448,856.686,778.43,8.53,200.558,82.219,9966.304,600.255,1.23,5.328,2.813,112.201,171.75,1.01,5.795,191.124,30.19,4.491,2.029,45.667,2.682,1.582,15.911,1.13,2885.876,6.864,77.387,99.674,378.478,171.583,1977.707,105.797,68.386,6480.173,644.727,217.604,2994.917,243.166,825.386,259.521,6.23,10.109,132.559,528.483,8.435,46.036,562.966,5446.385,504.253,4940.68,666.081,429.501,364.328,65.173,216.463,13.707,4.471,177.209,14.839,6.237,9.439,3.158,1.787,10.678,4.119,2.695,1.81
45,8169.728,169.311,19.454,20.207,146.359,2076.329,1016.949,575.672,389.842,18.008,6.717,554.112,14.419,263.492,241.012,906.287,1194.914,310.439,244.841,3202.765,521.944,446.314,99.257,290.817,97.526,1693.948,16.602,32.447,3.91,4202.965,624.072,1656.904,134.513,521.499,1099.001,155.648,11.328,921.502,32.643,33.076,47.384,786.967,21.432,7632.483,233.236,444.538,8.765,482.562,46.92,593.639,253.675,34.19,105.872,412.343,83.747,472.652,3843.78,331.887,143.77,140.864,67208.684,17908.076,15644.662,89.999,8.619,336.768,1135.807,45.105,445.608,201.508,34131.682,1014.25,251.464,85.556,130.449,91.618,455.163,33117.432,879.336,2880.73,13.477,23603.55,1073.516,5.133,686.409,3666.275,309.006,10185.292,8.751,267.164,4096.089,119.341,579.737,746.837,2038.188,60.592,940.538,31.766,1296.289,4983.634,35.63,124.133,20.578,15.886,35.935,927.953,141.092,142.042,77.365,59.703,110.29,62.4,37.26,626.811,492.398,1231.952,153.738,688.468,8159.341,2888.232,89.464,59.719,113.525,106.792,349.56,28.842,207.577,1482.316,54.935,395.502,1317.958,1.712,69.792,13.683,62.524,4.831,72.084,20.253,28.23,68.732,123.195,851.305,1791.425,36.441,32.862,42.023,134.011,669.565,4.554,7.835,113.901,114.787,21.955,588.208,22.836,2161.726,97.089,135.297,850.2,782.727,8.638,204.551,82.212,10031.163,599.481,1.242,5.199,2.779,116.675,170.59,0.969,5.724,188.605,29.773,4.533,1.985,45.271,2.619,1.561,15.507,1.136,2876.429,6.832,78.762,98.466,372.414,169.785,1977.859,104.064,68.247,6555.253,637.821,216.664,3089.155,243.254,819.439,258.83,6.24,11.277,131.74,527.235,8.631,46.199,558.733,5396.588,496.839,4898.268,655.538,422.967,359.188,63.779,212.298,13.237,4.425,174.049,14.463,6.124,9.554,3.184,1.796,10.719,4.094,2.767,1.78
46,7936.642,163.921,18.82,19.869,140.569,2068.255,982.989,562.662,370.272,18.704,5.874,541.75,14.471,250.133,233.433,866.368,1142.528,296.403,238.312,3119.7,513.723,431.489,97.746,281.342,94.628,1648.81,15.984,32.1,3.878,4133.604,610.326,1634.579,131.651,513.869,1080.95,151.133,11.096,908.07,31.289,32.114,46.505,777.374,20.788,7377.919,224.707,428.354,8.865,473.821,45.864,576.096,245.303,33.224,101.968,395.594,81.755,452.849,3711.655,320.539,138.678,138.603,66741.924,17912.715,15655.59,87.676,8.537,340.506,1142.053,40.914,437.117,200.322,33752.599,970.354,227.318,79.622,128.542,91.804,443.068,32782.245,853.859,2933.006,13.562,23386.9,1032.612,5.187,696.841,3557.956,302.322,10210.722,8.66,262.964,4120.781,120.009,587.095,744.796,2045.813,63.003,952.845,30.276,1274.48,4865.888,34.826,112.609,19.725,15.813,34.13,902.183,137.837,139.439,75.091,59.513,107.852,59.394,36.691,602.98,495.228,1214.916,152.416,665.245,8023.805,2786.44,86.154,57.48,108.947,106.231,338.316,26.585,205.789,1429.507,54.176,373.255,1293.453,1.744,69.778,13.038,61.914,4.729,68.916,19.648,27.16,67.985,121.221,835.702,1780.954,38.146,33.138,41.595,130.758,666.724,4.525,7.872,115.783,116.234,21.43,579.275,22.993,2162.958,97.859,134.169,843.478,786.594,8.742,208.853,82.239,10095.808,598.481,1.252,5.058,2.737,121.418,169.444,0.928,5.642,185.91,29.156,4.577,1.945,44.77,2.55,1.538,15.109,1.142,2867.321,6.796,80.196,96.913,366.45,167.89,1978.824,102.193,68.059,6630.006,630.314,215.831,3184.718,243.515,812.933,257.944,6.257,12.445,130.937,525.628,8.818,46.35,554.283,5351.234,489.484,4860.24,644.499,416.227,353.867,62.36,207.861,12.751,4.374,170.651,14.077,6.008,9.67,3.21,1.806,10.741,4.055,2.839,1.744
47,7700.545,159.432,18.13,19.553,134.615,2053.394,947.385,550.033,352.944,19.183,5.212,525.243,14.385,238.504,225.451,827.086,1092.101,283.226,233.417,3027.98,501.556,416.453,96.019,271.565,91.658,1599.703,15.425,31.772,3.829,4065.416,596.269,1612.677,128.105,509.187,1060.341,147.886,10.951,892.43,30.213,31.292,45.68,765.027,20.218,7123.206,216.698,412.729,8.973,463.825,44.717,558.881,237.164,32.257,98.042,378.985,79.704,433.682,3578.251,309.463,133.661,136.131,66496.341,18080.903,15801.755,88.024,8.569,346.115,1149.378,38.204,443.085,205.773,33454.39,939.783,208.508,75.829,127.148,91.175,437.123,32514.607,829.42,2969.902,13.576,23200.294,1000.723,5.268,702.711,3498.154,294.559,10195.575,8.54,260.33,4116.985,121.069,590.683,747.41,2037.591,66.381,962.224,29.308,1255.054,4765.473,33.774,103.943,19.167,15.896,32.558,876.842,135.003,137.139,72.514,60.281,105.837,56.374,36.344,581.21,495.634,1207.092,152.115,643.75,7918.338,2704.627,83.666,55.567,105.515,105.762,332.918,25.16,205.142,1379.618,53.835,357.444,1277.661,1.768,70.009,12.491,61.521,4.664,66.472,19.029,26.682,67.692,118.988,826.72,1769.396,39.746,33.907,41.761,128.48,663.01,4.565,7.906,116.76,116.707,21.095,569.682,23.275,2166.654,98.512,132.977,836.483,794.833,8.845,211.162,82.804,10125.605,598.196,1.275,5.029,2.765,124.864,167.952,0.911,5.619,183.698,29.493,4.619,1.923,44.79,2.519,1.525,14.767,1.149,2850.672,6.787,81.339,97.227,359.591,166.342,1970.526,101.108,67.752,6676.737,626.073,213.967,3248.652,244.517,807.559,256.995,6.232,13.382,129.992,524.264,8.951,46.552,549.567,5292.909,485.535,4805.832,636.214,412.085,350.621,61.464,203.587,12.341,4.347,167.316,13.688,5.895,9.759,3.233,1.813,10.783,4.084,2.871,1.703
48,7456.505,156.218,17.379,19.266,128.565,2028.185,908.818,537.822,338.528,19.31,4.878,502.297,14.094,229.417,216.733,788.648,1043.825,270.566,230.766,2922.734,483.282,401.203,93.896,261.305,88.582,1544.317,14.953,31.438,3.758,4000.824,582.189,1592.218,123.742,509.322,1035.728,146.69,10.935,873.428,29.576,30.659,44.946,748.501,19.746,6867.167,209.554,397.76,9.087,451.824,43.425,542.547,229.435,31.287,94.144,362.614,77.575,415.295,3441.29,299.001,128.952,133.331,66603.752,18495.755,16151.636,92.338,8.768,354.335,1158.205,37.873,471.084,221.516,33294.457,930.49,198.788,75.405,126.429,89.224,440.644,32363.967,806.573,2981.761,13.469,23070.355,984.077,5.379,701.279,3515.354,285.72,10118.324,8.373,260.168,4070.44,122.689,588.133,757.244,2004.152,71.06,967.266,29.161,1239.638,4695.216,32.334,99.775,19.045,16.216,31.397,852.552,132.874,135.553,69.675,62.525,104.42,53.649,36.286,563.562,492.812,1214.54,153.317,624.684,7862.766,2655.283,82.483,54.247,103.892,105.393,336.303,25.067,206.259,1335.521,54.083,352.035,1276.125,1.785,70.641,12.12,61.456,4.649,65.28,18.386,27.098,68.102,116.396,828.576,1757.356,41.099,35.439,42.83,127.873,658.367,4.709,7.94,116.41,115.679,21.067,559.7,23.733,2174.002,98.976,131.753,829.518,809.297,8.947,210.311,84.152,10101.106,599.069,1.32,5.174,2.898,126.168,165.981,0.934,5.696,182.297,31.318,4.666,1.92,45.638,2.548,1.538,14.513,1.15,2823.35,6.813,81.971,100.411,351.281,165.323,1948.972,101.295,67.284,6678.687,627.006,210.46,3261.529,246.544,804.321,256.03,6.138,13.916,128.78,523.457,9.001,46.83,544.64,5216.857,486.869,4728.426,632.377,411.999,350.591,61.408,199.72,12.066,4.364,164.199,13.302,5.789,9.802,3.247,1.821,10.856,4.215,2.84,1.658
