"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
2472.84386814114,0,0,2472.84386814114,2,1,2472.84386814114,2,2,2472.84386814114,2,3,2472.84386814114,2,4,2472.84386814114,2,5,2472.84386814114,2,6,2472.84386814114,2,7,2472.84386814114,2,8,2472.84386814114,3,1,2472.84386814114,3,2,2472.84386814114,3,3,2472.84386814114,3,4,2472.84386814114,3,5,2472.84386814114,3,6,2472.84386814114,3,7,2472.84386814114,3,8,2472.84386814114,4,1,2472.84386814114,4,2,2472.84386814114,4,3,2472.84386814114,4,4,2472.84386814114,4,5,2472.84386814114,4,6,2472.84386814114,4,7,2472.84386814114,4,8,2472.84386814114,5,1,2472.84386814114,5,2,2472.84386814114,5,3,2472.84386814114,5,4,2472.84386814114,5,5,2472.84386814114,5,6,2472.84386814114,5,7,2472.84386814114,5,8,2472.84386814114,6,1,2472.84386814114,6,2,2472.84386814114,6,3,2472.84386814114,6,4,2472.84386814114,6,5,2472.84386814114,6,6,2472.84386814114,6,7,2472.84386814114,6,8,2472.84386814114,7,1,2472.84386814114,7,2,2472.84386814114,7,3,2472.84386814114,7,4,2472.84386814114,7,5,2472.84386814114,7,6,2472.84386814114,7,7,2472.84386814114,7,8
2511.74563165911,0,0,2511.74563165911,2,1,2511.74563165911,2,2,2511.74563165911,2,3,2511.74563165911,2,4,2511.74563165911,2,5,2511.74563165911,2,6,2511.74563165911,2,7,2511.74563165911,2,8,2511.74563165911,3,1,2511.74563165911,3,2,2511.74563165911,3,3,2511.74563165911,3,4,2511.74563165911,3,5,2511.74563165911,3,6,2511.74563165911,3,7,2511.74563165911,3,8,2511.74563165911,4,1,2511.74563165911,4,2,2511.74563165911,4,3,2511.74563165911,4,4,2511.74563165911,4,5,2511.74563165911,4,6,2511.74563165911,4,7,2511.74563165911,4,8,2511.74563165911,5,1,2511.74563165911,5,2,2511.74563165911,5,3,2511.74563165911,5,4,2511.74563165911,5,5,2511.74563165911,5,6,2511.74563165911,5,7,2511.74563165911,5,8,2511.74563165911,6,1,2511.74563165911,6,2,2511.74563165911,6,3,2511.74563165911,6,4,2511.74563165911,6,5,2511.74563165911,6,6,2511.74563165911,6,7,2511.74563165911,6,8,2511.74563165911,7,1,2511.74563165911,7,2,2511.74563165911,7,3,2511.74563165911,7,4,2511.74563165911,7,5,2511.74563165911,7,6,2511.74563165911,7,7,2511.74563165911,7,8
2551.79660624627,0,0,2551.79660624627,2,1,2551.79660624627,2,2,2551.79660624627,2,3,2551.79660624627,2,4,2551.79660624627,2,5,2551.79660624627,2,6,2551.79660624627,2,7,2551.79660624627,2,8,2551.79660624627,3,1,2551.79660624627,3,2,2551.79660624627,3,3,2551.79660624627,3,4,2551.79660624627,3,5,2551.79660624627,3,6,2551.79660624627,3,7,2551.79660624627,3,8,2551.79660624627,4,1,2551.79660624627,4,2,2551.79660624627,4,3,2551.79660624627,4,4,2551.79660624627,4,5,2551.79660624627,4,6,2551.79660624627,4,7,2551.79660624627,4,8,2551.79660624627,5,1,2551.79660624627,5,2,2551.79660624627,5,3,2551.79660624627,5,4,2551.79660624627,5,5,2551.79660624627,5,6,2551.79660624627,5,7,2551.79660624627,5,8,2551.79660624627,6,1,2551.79660624627,6,2,2551.79660624627,6,3,2551.79660624627,6,4,2551.79660624627,6,5,2551.79660624627,6,6,2551.79660624627,6,7,2551.79660624627,6,8,2551.79660624627,7,1,2551.79660624627,7,2,2551.79660624627,7,3,2551.79660624627,7,4,2551.79660624627,7,5,2551.79660624627,7,6,2551.79660624627,7,7,2551.79660624627,7,8
2592.98606168065,0,0,2592.98606168065,2,1,2592.98606168065,2,2,2592.98606168065,2,3,2592.98606168065,2,4,2592.98606168065,2,5,2592.98606168065,2,6,2592.98606168065,2,7,2592.98606168065,2,8,2592.98606168065,3,1,2592.98606168065,3,2,2592.98606168065,3,3,2592.98606168065,3,4,2592.98606168065,3,5,2592.98606168065,3,6,2592.98606168065,3,7,2592.98606168065,3,8,2592.98606168065,4,1,2592.98606168065,4,2,2592.98606168065,4,3,2592.98606168065,4,4,2592.98606168065,4,5,2592.98606168065,4,6,2592.98606168065,4,7,2592.98606168065,4,8,2592.98606168065,5,1,2592.98606168065,5,2,2592.98606168065,5,3,2592.98606168065,5,4,2592.98606168065,5,5,2592.98606168065,5,6,2592.98606168065,5,7,2592.98606168065,5,8,2592.98606168065,6,1,2592.98606168065,6,2,2592.98606168065,6,3,2592.98606168065,6,4,2592.98606168065,6,5,2592.98606168065,6,6,2592.98606168065,6,7,2592.98606168065,6,8,2592.98606168065,7,1,2592.98606168065,7,2,2592.98606168065,7,3,2592.98606168065,7,4,2592.98606168065,7,5,2592.98606168065,7,6,2592.98606168065,7,7,2592.98606168065,7,8
2635.31838424918,0,0,2635.31838424918,2,1,2635.31838424918,2,2,2635.31838424918,2,3,2635.31838424918,2,4,2635.31838424918,2,5,2635.31838424918,2,6,2635.31838424918,2,7,2635.31838424918,2,8,2635.31838424918,3,1,2635.31838424918,3,2,2635.31838424918,3,3,2635.31838424918,3,4,2635.31838424918,3,5,2635.31838424918,3,6,2635.31838424918,3,7,2635.31838424918,3,8,2635.31838424918,4,1,2635.31838424918,4,2,2635.31838424918,4,3,2635.31838424918,4,4,2635.31838424918,4,5,2635.31838424918,4,6,2635.31838424918,4,7,2635.31838424918,4,8,2635.31838424918,5,1,2635.31838424918,5,2,2635.31838424918,5,3,2635.31838424918,5,4,2635.31838424918,5,5,2635.31838424918,5,6,2635.31838424918,5,7,2635.31838424918,5,8,2635.31838424918,6,1,2635.31838424918,6,2,2635.31838424918,6,3,2635.31838424918,6,4,2635.31838424918,6,5,2635.31838424918,6,6,2635.31838424918,6,7,2635.31838424918,6,8,2635.31838424918,7,1,2635.31838424918,7,2,2635.31838424918,7,3,2635.31838424918,7,4,2635.31838424918,7,5,2635.31838424918,7,6,2635.31838424918,7,7,2635.31838424918,7,8
2678.73139444269,0,0,2678.73139444269,2,1,2678.73139444269,2,2,2678.73139444269,2,3,2678.73139444269,2,4,2678.73139444269,2,5,2678.73139444269,2,6,2678.73139444269,2,7,2678.73139444269,2,8,2678.73139444269,3,1,2678.73139444269,3,2,2678.73139444269,3,3,2678.73139444269,3,4,2678.73139444269,3,5,2678.73139444269,3,6,2678.73139444269,3,7,2678.73139444269,3,8,2678.73139444269,4,1,2678.73139444269,4,2,2678.73139444269,4,3,2678.73139444269,4,4,2678.73139444269,4,5,2678.73139444269,4,6,2678.73139444269,4,7,2678.73139444269,4,8,2678.73139444269,5,1,2678.73139444269,5,2,2678.73139444269,5,3,2678.73139444269,5,4,2678.73139444269,5,5,2678.73139444269,5,6,2678.73139444269,5,7,2678.73139444269,5,8,2678.73139444269,6,1,2678.73139444269,6,2,2678.73139444269,6,3,2678.73139444269,6,4,2678.73139444269,6,5,2678.73139444269,6,6,2678.73139444269,6,7,2678.73139444269,6,8,2678.73139444269,7,1,2678.73139444269,7,2,2678.73139444269,7,3,2678.73139444269,7,4,2678.73139444269,7,5,2678.73139444269,7,6,2678.73139444269,7,7,2678.73139444269,7,8
2723.10582200658,0,0,2723.10582200658,2,1,2723.10582200658,2,2,2723.10582200658,2,3,2723.10582200658,2,4,2723.10582200658,2,5,2723.10582200658,2,6,2723.10582200658,2,7,2723.10582200658,2,8,2723.10582200658,3,1,2723.10582200658,3,2,2723.10582200658,3,3,2723.10582200658,3,4,2723.10582200658,3,5,2723.10582200658,3,6,2723.10582200658,3,7,2723.10582200658,3,8,2723.10582200658,4,1,2723.10582200658,4,2,2723.10582200658,4,3,2723.10582200658,4,4,2723.10582200658,4,5,2723.10582200658,4,6,2723.10582200658,4,7,2723.10582200658,4,8,2723.10582200658,5,1,2723.10582200658,5,2,2723.10582200658,5,3,2723.10582200658,5,4,2723.10582200658,5,5,2723.10582200658,5,6,2723.10582200658,5,7,2723.10582200658,5,8,2723.10582200658,6,1,2723.10582200658,6,2,2723.10582200658,6,3,2723.10582200658,6,4,2723.10582200658,6,5,2723.10582200658,6,6,2723.10582200658,6,7,2723.10582200658,6,8,2723.10582200658,7,1,2723.10582200658,7,2,2723.10582200658,7,3,2723.10582200658,7,4,2723.10582200658,7,5,2723.10582200658,7,6,2723.10582200658,7,7,2723.10582200658,7,8
2768.30699856979,0,0,2768.30699856979,2,1,2768.30699856979,2,2,2768.30699856979,2,3,2768.30699856979,2,4,2768.30699856979,2,5,2768.30699856979,2,6,2768.30699856979,2,7,2768.30699856979,2,8,2768.30699856979,3,1,2768.30699856979,3,2,2768.30699856979,3,3,2768.30699856979,3,4,2768.30699856979,3,5,2768.30699856979,3,6,2768.30699856979,3,7,2768.30699856979,3,8,2768.30699856979,4,1,2768.30699856979,4,2,2768.30699856979,4,3,2768.30699856979,4,4,2768.30699856979,4,5,2768.30699856979,4,6,2768.30699856979,4,7,2768.30699856979,4,8,2768.30699856979,5,1,2768.30699856979,5,2,2768.30699856979,5,3,2768.30699856979,5,4,2768.30699856979,5,5,2768.30699856979,5,6,2768.30699856979,5,7,2768.30699856979,5,8,2768.30699856979,6,1,2768.30699856979,6,2,2768.30699856979,6,3,2768.30699856979,6,4,2768.30699856979,6,5,2768.30699856979,6,6,2768.30699856979,6,7,2768.30699856979,6,8,2768.30699856979,7,1,2768.30699856979,7,2,2768.30699856979,7,3,2768.30699856979,7,4,2768.30699856979,7,5,2768.30699856979,7,6,2768.30699856979,7,7,2768.30699856979,7,8
2814.03834375031,0,0,2814.03834375031,2,1,2814.03834375031,2,2,2814.03834375031,2,3,2814.03834375031,2,4,2814.03834375031,2,5,2814.03834375031,2,6,2814.03834375031,2,7,2814.03834375031,2,8,2814.03834375031,3,1,2814.03834375031,3,2,2814.03834375031,3,3,2814.03834375031,3,4,2814.03834375031,3,5,2814.03834375031,3,6,2814.03834375031,3,7,2814.03834375031,3,8,2814.03834375031,4,1,2814.03834375031,4,2,2814.03834375031,4,3,2814.03834375031,4,4,2814.03834375031,4,5,2814.03834375031,4,6,2814.03834375031,4,7,2814.03834375031,4,8,2814.03834375031,5,1,2814.03834375031,5,2,2814.03834375031,5,3,2814.03834375031,5,4,2814.03834375031,5,5,2814.03834375031,5,6,2814.03834375031,5,7,2814.03834375031,5,8,2814.03834375031,6,1,2814.03834375031,6,2,2814.03834375031,6,3,2814.03834375031,6,4,2814.03834375031,6,5,2814.03834375031,6,6,2814.03834375031,6,7,2814.03834375031,6,8,2814.03834375031,7,1,2814.03834375031,7,2,2814.03834375031,7,3,2814.03834375031,7,4,2814.03834375031,7,5,2814.03834375031,7,6,2814.03834375031,7,7,2814.03834375031,7,8
2859.96709724069,0,0,2859.96709724069,2,1,2859.96709724069,2,2,2859.96709724069,2,3,2859.96709724069,2,4,2859.96709724069,2,5,2859.96709724069,2,6,2859.96709724069,2,7,2859.96709724069,2,8,2859.96709724069,3,1,2859.96709724069,3,2,2859.96709724069,3,3,2859.96709724069,3,4,2859.96709724069,3,5,2859.96709724069,3,6,2859.96709724069,3,7,2859.96709724069,3,8,2859.96709724069,4,1,2859.96709724069,4,2,2859.96709724069,4,3,2859.96709724069,4,4,2859.96709724069,4,5,2859.96709724069,4,6,2859.96709724069,4,7,2859.96709724069,4,8,2859.96709724069,5,1,2859.96709724069,5,2,2859.96709724069,5,3,2859.96709724069,5,4,2859.96709724069,5,5,2859.96709724069,5,6,2859.96709724069,5,7,2859.96709724069,5,8,2859.96709724069,6,1,2859.96709724069,6,2,2859.96709724069,6,3,2859.96709724069,6,4,2859.96709724069,6,5,2859.96709724069,6,6,2859.96709724069,6,7,2859.96709724069,6,8,2859.96709724069,7,1,2859.96709724069,7,2,2859.96709724069,7,3,2859.96709724069,7,4,2859.96709724069,7,5,2859.96709724069,7,6,2859.96709724069,7,7,2859.96709724069,7,8
2905.93797191976,0,0,2905.93797191976,2,1,2905.93797191976,2,2,2905.93797191976,2,3,2905.93797191976,2,4,2905.93797191976,2,5,2905.93797191976,2,6,2905.93797191976,2,7,2905.93797191976,2,8,2905.93797191976,3,1,2905.93797191976,3,2,2905.93797191976,3,3,2905.93797191976,3,4,2905.93797191976,3,5,2905.93797191976,3,6,2905.93797191976,3,7,2905.93797191976,3,8,2905.93797191976,4,1,2905.93797191976,4,2,2905.93797191976,4,3,2905.93797191976,4,4,2905.93797191976,4,5,2905.93797191976,4,6,2905.93797191976,4,7,2905.93797191976,4,8,2905.93797191976,5,1,2905.93797191976,5,2,2905.93797191976,5,3,2905.93797191976,5,4,2905.93797191976,5,5,2905.93797191976,5,6,2905.93797191976,5,7,2905.93797191976,5,8,2905.93797191976,6,1,2905.93797191976,6,2,2905.93797191976,6,3,2905.93797191976,6,4,2905.93797191976,6,5,2905.93797191976,6,6,2905.93797191976,6,7,2905.93797191976,6,8,2905.93797191976,7,1,2905.93797191976,7,2,2905.93797191976,7,3,2905.93797191976,7,4,2905.93797191976,7,5,2905.93797191976,7,6,2905.93797191976,7,7,2905.93797191976,7,8
2951.78583657012,0,0,2951.78583657012,2,1,2951.78583657012,2,2,2951.78583657012,2,3,2951.78583657012,2,4,2951.78583657012,2,5,2951.78583657012,2,6,2951.78583657012,2,7,2951.78583657012,2,8,2951.78583657012,3,1,2951.78583657012,3,2,2951.78583657012,3,3,2951.78583657012,3,4,2951.78583657012,3,5,2951.78583657012,3,6,2951.78583657012,3,7,2951.78583657012,3,8,2951.78583657012,4,1,2951.78583657012,4,2,2951.78583657012,4,3,2951.78583657012,4,4,2951.78583657012,4,5,2951.78583657012,4,6,2951.78583657012,4,7,2951.78583657012,4,8,2951.78583657012,5,1,2951.78583657012,5,2,2951.78583657012,5,3,2951.78583657012,5,4,2951.78583657012,5,5,2951.78583657012,5,6,2951.78583657012,5,7,2951.78583657012,5,8,2951.78583657012,6,1,2951.78583657012,6,2,2951.78583657012,6,3,2951.78583657012,6,4,2951.78583657012,6,5,2951.78583657012,6,6,2951.78583657012,6,7,2951.78583657012,6,8,2951.78583657012,7,1,2951.78583657012,7,2,2951.78583657012,7,3,2951.78583657012,7,4,2951.78583657012,7,5,2951.78583657012,7,6,2951.78583657012,7,7,2951.78583657012,7,8
2997.3654074502,0,0,2997.3654074502,2,1,2997.3654074502,2,2,2997.3654074502,2,3,2997.3654074502,2,4,2997.3654074502,2,5,2997.3654074502,2,6,2997.3654074502,2,7,2997.3654074502,2,8,2997.3654074502,3,1,2997.3654074502,3,2,2997.3654074502,3,3,2997.3654074502,3,4,2997.3654074502,3,5,2997.3654074502,3,6,2997.3654074502,3,7,2997.3654074502,3,8,2997.3654074502,4,1,2997.3654074502,4,2,2997.3654074502,4,3,2997.3654074502,4,4,2997.3654074502,4,5,2997.3654074502,4,6,2997.3654074502,4,7,2997.3654074502,4,8,2997.3654074502,5,1,2997.3654074502,5,2,2997.3654074502,5,3,2997.3654074502,5,4,2997.3654074502,5,5,2997.3654074502,5,6,2997.3654074502,5,7,2997.3654074502,5,8,2997.3654074502,6,1,2997.3654074502,6,2,2997.3654074502,6,3,2997.3654074502,6,4,2997.3654074502,6,5,2997.3654074502,6,6,2997.3654074502,6,7,2997.3654074502,6,8,2997.3654074502,7,1,2997.3654074502,7,2,2997.3654074502,7,3,2997.3654074502,7,4,2997.3654074502,7,5,2997.3654074502,7,6,2997.3654074502,7,7,2997.3654074502,7,8
3042.56458417249,0,0,3042.56458417249,2,1,3042.56458417249,2,2,3042.56458417249,2,3,3042.56458417249,2,4,3042.56458417249,2,5,3042.56458417249,2,6,3042.56458417249,2,7,3042.56458417249,2,8,3042.56458417249,3,1,3042.56458417249,3,2,3042.56458417249,3,3,3042.56458417249,3,4,3042.56458417249,3,5,3042.56458417249,3,6,3042.56458417249,3,7,3042.56458417249,3,8,3042.56458417249,4,1,3042.56458417249,4,2,3042.56458417249,4,3,3042.56458417249,4,4,3042.56458417249,4,5,3042.56458417249,4,6,3042.56458417249,4,7,3042.56458417249,4,8,3042.56458417249,5,1,3042.56458417249,5,2,3042.56458417249,5,3,3042.56458417249,5,4,3042.56458417249,5,5,3042.56458417249,5,6,3042.56458417249,5,7,3042.56458417249,5,8,3042.56458417249,6,1,3042.56458417249,6,2,3042.56458417249,6,3,3042.56458417249,6,4,3042.56458417249,6,5,3042.56458417249,6,6,3042.56458417249,6,7,3042.56458417249,6,8,3042.56458417249,7,1,3042.56458417249,7,2,3042.56458417249,7,3,3042.56458417249,7,4,3042.56458417249,7,5,3042.56458417249,7,6,3042.56458417249,7,7,3042.56458417249,7,8
3087.36583576966,0,0,3087.36583576966,2,1,3087.36583576966,2,2,3087.36583576966,2,3,3087.36583576966,2,4,3087.36583576966,2,5,3087.36583576966,2,6,3087.36583576966,2,7,3087.36583576966,2,8,3087.36583576966,3,1,3087.36583576966,3,2,3087.36583576966,3,3,3087.36583576966,3,4,3087.36583576966,3,5,3087.36583576966,3,6,3087.36583576966,3,7,3087.36583576966,3,8,3087.36583576966,4,1,3087.36583576966,4,2,3087.36583576966,4,3,3087.36583576966,4,4,3087.36583576966,4,5,3087.36583576966,4,6,3087.36583576966,4,7,3087.36583576966,4,8,3087.36583576966,5,1,3087.36583576966,5,2,3087.36583576966,5,3,3087.36583576966,5,4,3087.36583576966,5,5,3087.36583576966,5,6,3087.36583576966,5,7,3087.36583576966,5,8,3087.36583576966,6,1,3087.36583576966,6,2,3087.36583576966,6,3,3087.36583576966,6,4,3087.36583576966,6,5,3087.36583576966,6,6,3087.36583576966,6,7,3087.36583576966,6,8,3087.36583576966,7,1,3087.36583576966,7,2,3087.36583576966,7,3,3087.36583576966,7,4,3087.36583576966,7,5,3087.36583576966,7,6,3087.36583576966,7,7,3087.36583576966,7,8
3131.77649042206,0,0,3131.77649042206,2,1,3131.77649042206,2,2,3131.77649042206,2,3,3131.77649042206,2,4,3131.77649042206,2,5,3131.77649042206,2,6,3131.77649042206,2,7,3131.77649042206,2,8,3131.77649042206,3,1,3131.77649042206,3,2,3131.77649042206,3,3,3131.77649042206,3,4,3131.77649042206,3,5,3131.77649042206,3,6,3131.77649042206,3,7,3131.77649042206,3,8,3131.77649042206,4,1,3131.77649042206,4,2,3131.77649042206,4,3,3131.77649042206,4,4,3131.77649042206,4,5,3131.77649042206,4,6,3131.77649042206,4,7,3131.77649042206,4,8,3131.77649042206,5,1,3131.77649042206,5,2,3131.77649042206,5,3,3131.77649042206,5,4,3131.77649042206,5,5,3131.77649042206,5,6,3131.77649042206,5,7,3131.77649042206,5,8,3131.77649042206,6,1,3131.77649042206,6,2,3131.77649042206,6,3,3131.77649042206,6,4,3131.77649042206,6,5,3131.77649042206,6,6,3131.77649042206,6,7,3131.77649042206,6,8,3131.77649042206,7,1,3131.77649042206,7,2,3131.77649042206,7,3,3131.77649042206,7,4,3131.77649042206,7,5,3131.77649042206,7,6,3131.77649042206,7,7,3131.77649042206,7,8
3175.86067619888,0,0,3175.86067619888,2,1,3175.86067619888,2,2,3175.86067619888,2,3,3175.86067619888,2,4,3175.86067619888,2,5,3175.86067619888,2,6,3175.86067619888,2,7,3175.86067619888,2,8,3175.86067619888,3,1,3175.86067619888,3,2,3175.86067619888,3,3,3175.86067619888,3,4,3175.86067619888,3,5,3175.86067619888,3,6,3175.86067619888,3,7,3175.86067619888,3,8,3175.86067619888,4,1,3175.86067619888,4,2,3175.86067619888,4,3,3175.86067619888,4,4,3175.86067619888,4,5,3175.86067619888,4,6,3175.86067619888,4,7,3175.86067619888,4,8,3175.86067619888,5,1,3175.86067619888,5,2,3175.86067619888,5,3,3175.86067619888,5,4,3175.86067619888,5,5,3175.86067619888,5,6,3175.86067619888,5,7,3175.86067619888,5,8,3175.86067619888,6,1,3175.86067619888,6,2,3175.86067619888,6,3,3175.86067619888,6,4,3175.86067619888,6,5,3175.86067619888,6,6,3175.86067619888,6,7,3175.86067619888,6,8,3175.86067619888,7,1,3175.86067619888,7,2,3175.86067619888,7,3,3175.86067619888,7,4,3175.86067619888,7,5,3175.86067619888,7,6,3175.86067619888,7,7,3175.86067619888,7,8
3219.7827232464,0,0,3219.7827232464,2,1,3219.7827232464,2,2,3219.7827232464,2,3,3219.7827232464,2,4,3219.7827232464,2,5,3219.7827232464,2,6,3219.7827232464,2,7,3219.7827232464,2,8,3219.7827232464,3,1,3219.7827232464,3,2,3219.7827232464,3,3,3219.7827232464,3,4,3219.7827232464,3,5,3219.7827232464,3,6,3219.7827232464,3,7,3219.7827232464,3,8,3219.7827232464,4,1,3219.7827232464,4,2,3219.7827232464,4,3,3219.7827232464,4,4,3219.7827232464,4,5,3219.7827232464,4,6,3219.7827232464,4,7,3219.7827232464,4,8,3219.7827232464,5,1,3219.7827232464,5,2,3219.7827232464,5,3,3219.7827232464,5,4,3219.7827232464,5,5,3219.7827232464,5,6,3219.7827232464,5,7,3219.7827232464,5,8,3219.7827232464,6,1,3219.7827232464,6,2,3219.7827232464,6,3,3219.7827232464,6,4,3219.7827232464,6,5,3219.7827232464,6,6,3219.7827232464,6,7,3219.7827232464,6,8,3219.7827232464,7,1,3219.7827232464,7,2,3219.7827232464,7,3,3219.7827232464,7,4,3219.7827232464,7,5,3219.7827232464,7,6,3219.7827232464,7,7,3219.7827232464,7,8
3263.80798409476,0,0,3263.80798409476,2,1,3263.80798409476,2,2,3263.80798409476,2,3,3263.80798409476,2,4,3263.80798409476,2,5,3263.80798409476,2,6,3263.80798409476,2,7,3263.80798409476,2,8,3263.80798409476,3,1,3263.80798409476,3,2,3263.80798409476,3,3,3263.80798409476,3,4,3263.80798409476,3,5,3263.80798409476,3,6,3263.80798409476,3,7,3263.80798409476,3,8,3263.80798409476,4,1,3263.80798409476,4,2,3263.80798409476,4,3,3263.80798409476,4,4,3263.80798409476,4,5,3263.80798409476,4,6,3263.80798409476,4,7,3263.80798409476,4,8,3263.80798409476,5,1,3263.80798409476,5,2,3263.80798409476,5,3,3263.80798409476,5,4,3263.80798409476,5,5,3263.80798409476,5,6,3263.80798409476,5,7,3263.80798409476,5,8,3263.80798409476,6,1,3263.80798409476,6,2,3263.80798409476,6,3,3263.80798409476,6,4,3263.80798409476,6,5,3263.80798409476,6,6,3263.80798409476,6,7,3263.80798409476,6,8,3263.80798409476,7,1,3263.80798409476,7,2,3263.80798409476,7,3,3263.80798409476,7,4,3263.80798409476,7,5,3263.80798409476,7,6,3263.80798409476,7,7,3263.80798409476,7,8
3308.33638691256,0,0,3308.33638691256,2,1,3308.33638691256,2,2,3308.33638691256,2,3,3308.33638691256,2,4,3308.33638691256,2,5,3308.33638691256,2,6,3308.33638691256,2,7,3308.33638691256,2,8,3308.33638691256,3,1,3308.33638691256,3,2,3308.33638691256,3,3,3308.33638691256,3,4,3308.33638691256,3,5,3308.33638691256,3,6,3308.33638691256,3,7,3308.33638691256,3,8,3308.33638691256,4,1,3308.33638691256,4,2,3308.33638691256,4,3,3308.33638691256,4,4,3308.33638691256,4,5,3308.33638691256,4,6,3308.33638691256,4,7,3308.33638691256,4,8,3308.33638691256,5,1,3308.33638691256,5,2,3308.33638691256,5,3,3308.33638691256,5,4,3308.33638691256,5,5,3308.33638691256,5,6,3308.33638691256,5,7,3308.33638691256,5,8,3308.33638691256,6,1,3308.33638691256,6,2,3308.33638691256,6,3,3308.33638691256,6,4,3308.33638691256,6,5,3308.33638691256,6,6,3308.33638691256,6,7,3308.33638691256,6,8,3308.33638691256,7,1,3308.33638691256,7,2,3308.33638691256,7,3,3308.33638691256,7,4,3308.33638691256,7,5,3308.33638691256,7,6,3308.33638691256,7,7,3308.33638691256,7,8
3353.85011877787,0,0,3353.85011877787,2,1,3353.85011877787,2,2,3353.85011877787,2,3,3353.85011877787,2,4,3353.85011877787,2,5,3353.85011877787,2,6,3353.85011877787,2,7,3353.85011877787,2,8,3353.85011877787,3,1,3353.85011877787,3,2,3353.85011877787,3,3,3353.85011877787,3,4,3353.85011877787,3,5,3353.85011877787,3,6,3353.85011877787,3,7,3353.85011877787,3,8,3353.85011877787,4,1,3353.85011877787,4,2,3353.85011877787,4,3,3353.85011877787,4,4,3353.85011877787,4,5,3353.85011877787,4,6,3353.85011877787,4,7,3353.85011877787,4,8,3353.85011877787,5,1,3353.85011877787,5,2,3353.85011877787,5,3,3353.85011877787,5,4,3353.85011877787,5,5,3353.85011877787,5,6,3353.85011877787,5,7,3353.85011877787,5,8,3353.85011877787,6,1,3353.85011877787,6,2,3353.85011877787,6,3,3353.85011877787,6,4,3353.85011877787,6,5,3353.85011877787,6,6,3353.85011877787,6,7,3353.85011877787,6,8,3353.85011877787,7,1,3353.85011877787,7,2,3353.85011877787,7,3,3353.85011877787,7,4,3353.85011877787,7,5,3353.85011877787,7,6,3353.85011877787,7,7,3353.85011877787,7,8
3400.95703609861,0,0,3400.95703609861,2,1,3400.95703609861,2,2,3400.95703609861,2,3,3400.95703609861,2,4,3400.95703609861,2,5,3400.95703609861,2,6,3400.95703609861,2,7,3400.95703609861,2,8,3400.95703609861,3,1,3400.95703609861,3,2,3400.95703609861,3,3,3400.95703609861,3,4,3400.95703609861,3,5,3400.95703609861,3,6,3400.95703609861,3,7,3400.95703609861,3,8,3400.95703609861,4,1,3400.95703609861,4,2,3400.95703609861,4,3,3400.95703609861,4,4,3400.95703609861,4,5,3400.95703609861,4,6,3400.95703609861,4,7,3400.95703609861,4,8,3400.95703609861,5,1,3400.95703609861,5,2,3400.95703609861,5,3,3400.95703609861,5,4,3400.95703609861,5,5,3400.95703609861,5,6,3400.95703609861,5,7,3400.95703609861,5,8,3400.95703609861,6,1,3400.95703609861,6,2,3400.95703609861,6,3,3400.95703609861,6,4,3400.95703609861,6,5,3400.95703609861,6,6,3400.95703609861,6,7,3400.95703609861,6,8,3400.95703609861,7,1,3400.95703609861,7,2,3400.95703609861,7,3,3400.95703609861,7,4,3400.95703609861,7,5,3400.95703609861,7,6,3400.95703609861,7,7,3400.95703609861,7,8
3451.37436518256,0,0,3451.37436518256,2,1,3451.37436518256,2,2,3451.37436518256,2,3,3451.37436518256,2,4,3451.37436518256,2,5,3451.37436518256,2,6,3451.37436518256,2,7,3451.37436518256,2,8,3451.37436518256,3,1,3451.37436518256,3,2,3451.37436518256,3,3,3451.37436518256,3,4,3451.37436518256,3,5,3451.37436518256,3,6,3451.37436518256,3,7,3451.37436518256,3,8,3451.37436518256,4,1,3451.37436518256,4,2,3451.37436518256,4,3,3451.37436518256,4,4,3451.37436518256,4,5,3451.37436518256,4,6,3451.37436518256,4,7,3451.37436518256,4,8,3451.37436518256,5,1,3451.37436518256,5,2,3451.37436518256,5,3,3451.37436518256,5,4,3451.37436518256,5,5,3451.37436518256,5,6,3451.37436518256,5,7,3451.37436518256,5,8,3451.37436518256,6,1,3451.37436518256,6,2,3451.37436518256,6,3,3451.37436518256,6,4,3451.37436518256,6,5,3451.37436518256,6,6,3451.37436518256,6,7,3451.37436518256,6,8,3451.37436518256,7,1,3451.37436518256,7,2,3451.37436518256,7,3,3451.37436518256,7,4,3451.37436518256,7,5,3451.37436518256,7,6,3451.37436518256,7,7,3451.37436518256,7,8
