"","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
1887.04242170155,2,1,3774.08748753429,2,2,5661.1350855419,2,3,7548.18510720612,2,4,9435.23744736864,2,5,11322.2920041566,2,6,13209.3486789114,2,7,15096.4073761214,2,8,1887.04506387796,3,1,3774.09791492101,3,2,5661.15823260381,3,3,7548.22570440188,3,4,9435.30002573328,3,5,11322.3808999029,3,6,13209.4680380488,3,7,15096.5611590911,3,8,1887.04641778913,4,1,3774.10323019136,4,2,5661.16997178957,4,3,7548.24619243529,4,4,9435.33145684119,4,5,11322.4253441932,4,6,13209.5274477817,4,7,15096.6373746508,4,8,1587.7856287772,5,1,3175.5723890769,5,2,4763.36023304937,5,3,6351.14911470642,5,4,7938.93898984752,5,5,9526.7298159898,5,6,11114.5215523018,5,7,12702.3141595406,5,8,1587.78508565629,6,1,3175.57024773988,6,2,4763.35548371742,6,3,6351.14079110741,6,4,7938.92616748019,6,5,9526.71161045789,6,6,11114.4971177144,6,7,12702.2826869754,6,8,1587.78566763061,7,1,3175.57254194348,7,2,4763.36057139053,7,3,6351.14970644249,7,4,7938.93989950821,7,5,9526.73110485827,7,6,11114.5232785526,7,7,12702.3163783718,7,8
1899.07637948501,2,1,3798.15616475298,2,2,5697.23920958788,2,3,7596.32537250718,2,4,9495.41451664299,2,5,11394.5065096288,2,6,13293.6012234917,2,7,15192.6985345501,2,8,1899.079875289,3,1,3798.16995793352,3,2,5697.26982136043,3,3,7596.37905001598,3,4,9495.49723927576,3,5,11394.6239953584,3,6,13293.7589352429,3,7,15192.9016865897,3,8,1899.08161836581,4,1,3798.17679348688,4,2,5697.28490199212,4,3,7596.40534218191,4,4,9495.53753338964,4,5,11394.6809153756,4,6,13293.8349477518,4,7,15192.9991094359,4,8,1588.01415679932,5,1,3176.02968645349,5,2,4764.04653025666,5,3,6352.06463190444,5,4,7940.08393739248,5,5,9528.10439492078,5,6,11116.1259548032,5,7,12704.1485693823,5,8,1588.0134974318,6,1,3176.02708729842,6,2,4764.04076655018,6,3,6352.05453220205,6,4,7940.06838133353,6,5,9528.08231108864,6,6,11116.0963186758,6,7,12704.1104013679,6,8,1588.01420376396,7,1,3176.02987115626,7,2,4764.04693889729,7,3,6352.0653463141,7,4,7940.08503522953,7,5,9528.10594985752,7,6,11116.1280367043,7,7,12704.1512444751,7,8
1911.12958737768,2,1,3822.2634073123,2,2,5733.40127742872,2,3,7644.54302151542,2,4,9555.6884693564,2,5,11466.8374565714,2,6,13377.9898244641,2,7,15289.1454198775,2,8,1911.13403619192,3,1,3822.28095914744,3,2,5733.44022748418,3,3,7644.61131418342,3,4,9555.7937064605,3,5,11466.9869056406,3,6,13378.19042704,3,7,15289.4037998524,3,8,1911.13620071995,4,1,3822.28943921573,4,2,5733.45891857676,4,3,7644.64387096964,4,4,9555.84355670853,4,5,11467.0572633742,4,6,13378.2843049793,4,7,15289.5240211779,4,8,1588.24628209701,5,1,3176.49418389444,5,2,4764.7436350429,5,3,6352.99456820264,5,4,7941.24691890859,5,5,9529.50062544328,5,6,11117.7556287172,5,7,12706.0118721561,5,8,1588.24550360288,6,1,3176.49111594402,6,2,4764.7368334295,6,3,6352.98265254353,6,4,7941.2285698484,6,5,9529.47458198438,6,6,11117.7206856697,6,7,12705.9668777004,6,8,1588.24633732246,7,1,3176.49440098323,7,2,4764.74411511617,7,3,6352.99540712452,7,4,7941.24820753305,7,5,9529.50244984907,7,6,11117.7580704315,7,7,12706.0150083675,7,8
1922.96215268334,2,1,3845.92942545117,2,2,5768.90159815575,2,3,7691.87845836576,2,4,9614.85980114059,2,5,11537.8454288159,2,6,13460.8351508005,2,7,15383.8287833827,2,8,1922.96764752657,3,1,3845.9511039574,3,2,5768.94970552807,3,3,7691.9628064765,3,4,9614.98977886539,3,5,11538.0300124125,3,6,13461.0829143283,3,7,15384.1479091606,3,8,1922.97026342904,4,1,3845.96134321476,4,2,5768.97225436789,4,3,7692.0020493768,4,4,9615.04981692145,4,5,11538.1146806569,4,6,13461.1957980623,4,7,15384.2923593535,4,8,1406.95939371795,5,1,2813.92043363097,5,2,4220.88304658201,5,3,5627.84716267526,5,4,7034.81271512145,5,5,8441.77964009261,5,6,9848.7478765857,5,7,11255.7173662946,5,8,1406.9586017306,6,1,2813.91731365277,6,2,4220.87613208374,6,3,5627.83505342248,6,4,7034.79407414959,6,5,8441.7531908272,6,6,9848.7124000989,6,7,11255.6716986896,6,8,1406.959449668,7,1,2813.92065343481,7,2,4220.88353237101,7,3,5627.84801109219,7,4,7034.81401758946,7,5,8441.78148307039,7,6,9848.75034180972,7,7,11255.7205310093,7,8
1934.43865621941,2,1,3868.88335883216,2,2,5803.33385112637,2,3,7737.78988562011,2,4,9672.25122377461,2,5,11606.7176357223,2,6,13541.1889000087,2,7,15475.6648033484,2,8,1934.44526508064,3,1,3868.90943554297,3,2,5803.39172579856,3,3,7737.89137183697,3,4,9672.4076309952,3,5,11606.9397817374,3,6,13541.4871234442,3,7,15476.0489762113,3,8,1934.44835039403,4,1,3868.92150335253,4,2,5803.41828251284,4,3,7737.93755772447,4,4,9672.47824336479,4,5,11607.0392967479,4,6,13541.6197166219,4,7,15476.2185417499,4,8,1407.14936892503,5,1,2814.30056122929,5,2,4221.45349305469,5,3,5628.60808445229,5,4,7035.76425918693,5,5,8442.92194455438,5,6,9850.0810712101,5,7,11257.241573009,5,8,1407.14849057665,6,1,2814.29710295721,6,2,4221.44583298103,6,3,5628.59467658205,6,4,7035.74362978866,6,5,8442.89268872367,6,6,9850.04184960413,6,7,11257.1911087412,6,8,1407.14943076489,7,1,2814.30080396916,7,2,4221.45402909438,7,3,5628.60901987398,7,4,7035.76569407918,7,5,8442.92397331856,7,6,9850.08378285059,7,7,11257.245051408,7,8
1945.90145893735,2,1,3891.80994553643,2,2,5837.72516420431,2,3,7783.64683030793,2,4,9729.57466981384,2,5,11675.5084189471,2,6,13621.4478238685,2,7,15567.3926403685,2,8,1945.90926782149,3,1,3891.84075923151,3,2,5837.79355692466,3,3,7783.76676934406,3,4,9729.75953038534,3,5,11675.7709991138,3,6,13621.8003594941,3,7,15567.8468201332,3,8,1945.91284970623,4,1,3891.8547582518,4,2,5837.82433976955,4,3,7783.82026484323,4,4,9729.84125832731,4,5,11675.8860972918,4,6,13621.9536090851,4,7,15568.0426695084,4,8,1407.33813950764,5,1,2814.67823789726,5,2,4222.02020281247,5,3,5629.3639464378,5,4,7036.70938525884,5,5,8444.05643983838,5,6,9851.40503460744,5,7,11258.7550976701,5,8,1407.33719507568,6,1,2814.67452105261,6,2,4222.01197342042,6,3,5629.34954777433,6,4,7036.68723981505,6,5,8444.02504534865,6,6,9851.3629602864,6,7,11258.7009806447,6,8,1407.33820593865,7,1,2814.67849847378,7,2,4222.0207778436,7,3,5629.36494922879,7,4,7036.71092248938,7,5,8444.05861191934,7,6,9851.4079360176,7,7,11258.7588172742,7,8
1957.47740012785,2,1,3914.96287524881,2,2,5872.45608663048,2,3,7829.9567084723,2,4,9787.46442745502,2,5,11744.9789423149,2,6,13702.4999634411,2,7,15660.0272124959,2,8,1957.48650247746,3,1,3914.99879315842,3,2,5872.53580912651,3,3,7830.09651786098,3,4,9787.67991686042,3,5,11745.2850332835,3,6,13702.9109236065,3,7,15660.5566732963,3,8,1957.49061408593,4,1,3915.01484794136,4,2,5872.5710811692,4,3,7830.15776171646,4,4,9787.77340307239,4,5,11745.4165816337,4,6,13703.0859342265,4,7,15660.7801557768,4,8,1407.52585057599,5,1,2815.05376254802,5,2,4222.58363794539,5,3,5630.11538384641,5,4,7037.64891209559,5,5,8445.18413904053,5,6,9852.72098528706,5,7,11260.2593754713,5,8,1407.52485662875,6,1,2815.04985151466,6,2,4222.57497993757,6,3,5630.10023728935,6,4,7037.62561907372,6,5,8445.15112090614,6,6,9852.67673851364,6,7,11260.2024677347,6,8,1407.52592068751,7,1,2815.05403744454,7,2,4222.58424433254,7,3,5630.11644091389,7,4,7037.65053194147,7,5,8445.18642707,7,6,9852.72404058759,7,7,11260.2632911658,7,8
1969.10076993483,2,1,3938.21072496974,2,2,5907.3294799139,2,3,7876.45666469927,2,4,9845.59192382351,2,5,11814.7349158244,2,6,13783.8853127841,2,7,15753.0427998614,2,8,1969.11124902824,3,1,3938.25207615036,3,2,5907.42126353114,3,3,7876.61762872907,3,4,9845.84002422715,3,5,11815.0873369854,3,6,13784.3584880146,3,7,15753.65243197,3,8,1969.11592147961,4,1,3938.27030347236,4,2,5907.46127113308,4,3,7876.68703136406,4,4,9845.94586927003,4,5,11815.2361448323,4,6,13784.5562897882,4,7,15753.9048047033,4,8,1407.71689316705,5,1,2815.4359356868,5,2,4223.15702474293,5,3,5630.88006301949,5,4,7038.60495837713,5,5,8446.33162355274,5,6,9854.05997588092,5,7,11261.7899370353,5,8,1407.71585701887,6,1,2815.43185918699,6,2,4223.1480015836,6,3,5630.86427940573,6,4,7038.58068796797,6,5,8446.29722270232,6,6,9854.01387915802,6,7,11261.7306530014,6,8,1407.71696672842,7,1,2815.43622400424,7,2,4223.15766051377,7,3,5630.88117094277,7,4,7038.60665562077,7,5,8446.33402019133,7,6,9854.06317530625,7,7,11261.7940363419,7,8
1980.54893685395,2,1,3961.10822778929,2,2,5941.67743852005,2,3,7922.25615226689,2,4,9902.84396907833,2,5,11883.4405051916,2,6,13864.0453924309,2,7,15844.6582776404,2,8,1980.56086577194,3,1,3961.15530237436,3,2,5941.78193116735,3,3,7922.43941414721,3,4,9903.12645337463,3,5,11883.8417904297,3,6,13864.5842058929,3,7,15845.3525188512,3,8,1980.56612796629,4,1,3961.17581045183,4,2,5941.82690208922,4,3,7922.51735400088,4,4,9903.24520939839,4,5,11884.0085994631,4,6,13864.805739489,4,7,15845.6349252718,4,8,1313.84625867524,5,1,2627.69461876965,5,2,3941.54497708583,5,3,5255.39723613059,5,4,6569.25130376707,5,5,7883.10709289302,5,6,9196.96452114317,5,7,10510.8235106137,5,8,1313.8452452024,6,1,2627.69063332103,6,2,3941.53615941256,6,3,5255.38181865474,6,4,6569.22760634624,6,5,7883.07351790647,6,6,9196.91954887538,6,7,10510.7656949133,6,8,1313.84633110691,7,1,2627.6949024731,7,2,3941.54560227982,7,3,5255.39832493435,7,4,6569.25297068765,7,5,7883.10944528089,7,6,9196.96765961867,7,7,10510.8275294665,7,8
1991.70375704412,2,1,3983.41909426636,2,2,5975.14552607752,2,3,7966.88258694846,2,4,9958.62983059613,2,5,11950.3868292184,2,6,13942.1531727746,2,7,15933.928468309,2,8,1991.71720081745,3,1,3983.47215155084,3,2,5975.26330929347,3,3,7967.08917717741,3,4,9958.94830369184,3,5,11950.8392820339,3,6,13942.7607494908,3,7,15934.7113868519,3,8,1991.72308059716,4,1,3983.49504452938,4,2,5975.31346243598,4,3,7967.17601736859,4,4,9959.08049943297,4,5,11951.0248007832,4,6,13943.0069109438,4,7,15935.0249124381,4,8,1314.01320892655,5,1,2628.02862382161,5,2,3942.04613262051,5,3,5256.065629597,5,4,6570.08701496354,5,5,7884.11019450255,5,6,9198.13507922611,5,7,10512.1615850616,5,8,1314.01214422441,6,1,2628.02443941099,6,2,3942.036880181,6,3,5256.04946128803,6,4,6570.06217761777,6,5,7884.07502418778,6,6,9198.08799614737,6,7,10512.1010887773,6,8,1314.01328545568,7,1,2628.02892334488,7,2,3942.04679217644,7,3,5256.06677738128,7,4,6570.08877087294,7,5,7884.11267064231,7,6,9198.13838038377,7,7,10512.16580915,7,8
2002.97266273133,2,1,4005.9581888875,2,2,6008.95603958716,2,3,8011.96569871304,2,4,10014.9866719506,2,5,12018.0184858853,2,6,14021.0606871555,2,7,16024.1128416567,2,8,2002.98768059614,3,1,4006.01746592021,3,2,6009.08764692036,3,3,8012.19656608214,3,4,10015.3426166325,3,5,12018.5242417821,3,6,14021.7399340042,3,7,16024.9882343486,3,8,2002.99420572638,4,1,4006.04284770461,4,2,6009.14320073211,4,3,8012.29266898031,4,4,10015.4887795879,4,5,12018.729176686,4,6,14022.0116158245,4,7,16025.3339587711,4,8,1314.17956125295,5,1,2628.36142630285,5,2,3942.54547428493,5,3,5256.73159133179,5,4,6570.91967011884,5,5,7885.10960944595,5,6,9199.30131385216,5,7,10513.4946932606,5,8,1314.17844837474,6,1,2628.35705511913,6,2,3942.53581442967,6,3,5256.71472064634,6,4,6570.89376825238,6,5,7885.07295187406,6,6,9199.25226628045,6,7,10513.4317063832,6,8,1314.17964155386,7,1,2628.36174033975,7,2,3942.54616525835,7,3,5256.73279285595,7,4,6570.92150682451,7,5,7885.11219754174,7,6,9199.30476164759,7,7,10513.4991016543,7,8
2014.30948991934,2,1,4028.63318046684,2,2,6042.97047777568,2,3,8057.3208135733,2,4,10071.6836440619,2,5,12086.0584488691,2,6,14100.4447300637,2,7,16114.8420112326,2,8,2014.32613045662,3,1,4028.69887268564,3,2,6043.11635138804,3,3,8057.57674832796,3,4,10072.0783014203,3,5,12086.6193038625,3,6,14101.1981033079,3,7,16115.8131010806,3,8,2014.33332703457,4,1,4028.72684082038,4,2,6043.1775106183,4,3,8057.68245288532,4,4,10072.2389237424,4,5,12086.8443119609,4,6,14101.4961324292,4,7,16116.1920200654,4,8,1314.34538105209,5,1,2628.69315030302,5,2,3943.04317879391,5,3,5257.39534522554,5,4,6571.74953544669,5,5,7886.10564198419,5,6,9200.46356361095,5,7,10514.8232049487,5,8,1314.34422632087,6,1,2628.68861721079,6,2,3943.03316650104,6,3,5257.3778681768,6,4,6571.72271637686,6,5,7886.06770539338,6,6,9200.41282967164,6,7,10514.7580838098,6,8,1314.34546449954,7,1,2628.693476389,7,2,3943.04389572221,7,3,5257.39659092644,7,4,6571.75143823931,7,5,7886.10832119202,7,6,9200.46713013435,7,7,10514.8277617983,7,8
2025.70779739133,2,1,4051.43118172743,2,2,6077.16950285117,2,3,8102.92213912338,2,4,10128.6884961373,2,5,12154.4680055146,2,6,14180.2601237779,2,7,16206.0643312938,2,8,2025.72609404691,3,1,4051.50342524024,3,2,6077.32995409719,3,3,8103.2037036672,3,4,10129.1227585037,3,5,12155.0852636859,3,6,14181.0894238871,3,7,16207.1335024903,3,8,2025.73398570585,4,1,4051.53406802554,4,2,6077.39690394486,4,3,8103.31931608985,4,4,10129.2982840111,4,5,12155.3309360785,4,6,14181.4145419407,4,7,16207.5465055069,4,8,1314.51406412539,5,1,2629.03058374358,5,2,3943.54942318652,5,3,5258.07045506429,5,4,6572.59355969588,5,5,7887.11862458719,5,6,9201.64554395237,5,7,10516.1742182744,5,8,1314.5128757794,6,1,2629.02592082232,6,2,3943.53912870003,6,3,5258.05249314524,6,4,6572.56600805181,6,5,7887.07966747446,6,6,9201.5934656285,6,7,10516.1073968896,6,8,1314.51414993311,7,1,2629.03091881266,7,2,3943.55015934685,7,3,5258.07173329779,7,4,6572.59551085486,7,5,7887.12137006051,7,6,9201.64919628375,7,7,10516.1788817372,7,8
1307.95958528479,2,1,2615.93009457911,2,2,3923.91107385883,2,3,5231.90208931715,2,4,6539.90272642933,2,5,7847.91258907777,2,6,9155.93129873312,2,7,10463.9584936877,2,8,1307.97240302498,3,1,2615.98071556446,3,2,3924.02352599679,3,3,5232.09946625258,3,4,6540.20721108256,3,5,7848.34547736086,3,6,9156.51302342209,3,7,10464.7086484308,3,8,1307.97792869927,4,1,2616.00215398164,4,2,3924.07032753116,4,3,5232.18021940389,4,4,6540.32971165156,4,5,7848.5167923981,4,6,9156.73955033457,4,7,10464.9961696005,4,8,1295.71320258043,5,1,2591.42887447421,5,2,3887.14687676358,5,3,5182.86707923511,5,4,6478.58935976371,5,5,7774.31360374906,5,6,9070.03970359969,5,7,10365.7675582602,5,8,1295.71200651826,6,1,2591.42418304164,6,2,3887.13652307335,6,3,5182.84902028062,6,4,6478.56166849429,6,5,7774.27446170858,6,6,9069.98739408078,6,7,10365.700459931,6,8,1295.71328872681,7,1,2591.42921064619,7,2,3887.14761487567,7,3,5182.86836005745,7,4,6478.59131368002,7,5,7774.31635145797,7,6,9070.04335676434,7,7,10365.7722201109,7,8
1305.25361698801,2,1,2610.51900267856,2,2,3915.79567025991,2,3,5221.08315486841,2,4,6526.38101255099,2,5,7831.68881929528,2,6,9137.00617012254,2,7,10442.332678239,2,8,1305.26738859477,3,1,2610.5734036341,3,2,3915.91654828331,3,3,5221.29537211819,3,4,6526.70847033152,3,5,7832.1544829777,3,6,9137.63209425397,3,7,10443.1400318168,3,8,1305.27333617381,4,1,2610.59646200572,4,2,3915.96684895496,4,3,5221.38209778736,4,4,6526.83993147353,4,5,7832.33818859707,4,6,9137.8748172332,4,7,10443.4478692614,4,8,1295.87101405164,5,1,2591.74453025924,5,2,3887.62040609494,5,3,5183.49850818919,5,4,6479.37871166471,5,5,7775.26089952815,5,6,9071.14496211418,5,7,10367.030796577,5,8,1295.86980114133,6,1,2591.7397740483,6,2,3887.60991216329,6,3,5183.48020909469,6,4,6479.35065861655,6,5,7775.22125466825,6,6,9071.09199135425,6,7,10366.9628629437,6,8,1295.8711010359,7,1,2591.74486950652,7,2,3887.62115054447,7,3,5183.49979930881,7,4,6479.38068025138,7,5,7775.26366644697,7,6,9071.14863898161,7,7,10367.0354863932,7,8
1302.41203099478,2,1,2604.83666938475,2,2,3907.27339674329,2,3,5209.72171824572,2,4,6512.18116153366,2,5,7814.65127565396,2,6,9117.13163006701,2,7,10419.6218137194,2,8,1302.42671311956,3,1,2604.89468202939,3,2,3907.4023333547,3,3,5209.9481426888,3,4,6512.53063374505,3,5,7815.14837754934,3,6,9117.79999167158,3,7,10420.4841394945,3,8,1302.43307911288,4,1,2604.91934682539,4,2,3907.45610347978,4,3,5210.0407890986,4,4,6512.67097559131,4,5,7815.34435952527,4,6,9118.05875541661,4,7,10420.8120895004,4,8,1296.02849422174,5,1,2592.05950783652,5,2,3888.09289628346,5,3,5184.12852451174,5,4,6480.16626627142,5,5,7776.20600346684,5,6,9072.24762556675,5,7,10368.2910290655,5,8,1296.02727208555,6,1,2592.05471629285,6,2,3888.08232609492,6,3,5184.11009513052,6,4,6480.13801720376,6,5,7776.16608628381,6,6,9072.19429650456,6,7,10368.2226421643,6,8,1296.0285813195,7,1,2592.05984735668,7,2,3888.0936409716,7,3,5184.12981544113,7,4,6480.16823367745,7,5,7776.20876751592,7,6,9072.25129706558,7,7,10368.2957101165,7,8
1299.49713438128,2,1,2599.0077023186,2,2,3898.5311552467,2,3,5198.06696975522,2,4,6497.61464636085,2,5,7797.17370836065,2,6,9096.74370076075,2,7,10396.3241892751,2,8,1299.51267387052,3,1,2599.06911930058,3,2,3898.66769558157,3,3,5198.30681321243,3,4,6497.9849330039,3,5,7797.70056522562,3,6,9097.45226879406,3,7,10397.2386504998,3,8,1299.51945165268,4,1,2599.09536557037,4,2,3898.72488217486,4,3,5198.40529120984,4,4,6498.13402330329,4,5,7797.90864214461,4,6,9097.7268372275,4,7,10397.5864171141,4,8,1296.18567680336,5,1,2592.37387601711,5,2,3888.56445245814,5,3,5184.75727069572,5,4,6480.95220430809,5,5,7777.14913520558,5,6,9073.34795301408,5,7,10369.5485545127,5,8,1296.18445234092,6,1,2592.36907579542,6,2,3888.55386394831,6,3,5184.73881054765,6,4,6480.92390950446,6,5,7777.10915489232,6,6,9073.2945409471,6,7,10369.4800620666,6,8,1296.1857633155,7,1,2592.37421310813,7,2,3888.56519150935,7,3,5184.75855133794,7,4,6480.95415528044,7,5,7777.15187514534,7,6,9073.35159118413,7,7,10369.5531914723,7,8
1296.44722048136,2,1,2592.90868390264,2,2,3889.38381312969,2,3,5185.87205762623,2,4,6482.37289214051,2,5,7778.88581547932,2,6,9075.41034936289,2,7,10371.946037355,2,8,1296.46356052101,3,1,2592.97328282354,3,2,3889.52746757926,3,3,5186.1244686067,3,4,6482.7626919344,3,5,7779.44059490847,3,6,9076.15668534275,3,7,10372.9095207099,3,8,1296.47074148104,4,1,2593.00107839765,4,2,3889.58800297644,4,3,5186.22866561337,4,4,6482.92036584468,4,5,7779.66054397849,4,6,9076.44677333385,4,7,10373.2767530397,4,8,1296.34549319392,5,1,2592.69349914088,5,2,3889.04387329058,5,3,5185.39648097695,5,4,6481.75119664997,5,5,7778.10790317744,5,6,9074.46649120965,5,7,10370.8268586008,5,8,1296.34427252712,6,1,2592.68871388176,6,2,3889.03331783296,6,3,5185.37807830868,6,4,6481.72298939542,6,5,7778.06804533792,6,6,9074.41324053882,6,7,10370.7585695583,6,8,1296.34557846846,7,1,2592.69383128699,7,2,3889.044601243,7,3,5185.3977419603,7,4,6481.753117052,7,5,7778.1105993508,7,6,9074.47007020911,7,7,10370.831418862,7,8
1293.59595903328,2,1,2587.20695657918,2,2,3880.83238822113,2,3,5174.47167748631,2,4,6468.12427445312,2,5,7761.78965445164,2,6,9055.46731685013,2,7,10349.1567839215,2,8,1293.61305027819,3,1,2587.27454386553,3,2,3880.98272970629,3,3,5174.73591159265,3,4,6468.53244719157,3,5,7762.37074711764,3,6,9056.24927404993,3,7,10350.1665418911,3,8,1293.62062743311,4,1,2587.30386308503,4,2,3881.04656090673,4,3,5174.8457411559,4,4,6468.69858082497,4,5,7762.60240477163,4,6,9056.55467749528,4,7,10350.5529955081,4,8,1293.10325616507,5,1,2586.20899610942,5,2,3879.31707742711,5,3,5172.42736759359,5,4,6465.53974318499,5,5,7758.65408916922,5,6,9051.77029826184,5,7,10344.88827034,5,8,1293.10204864275,6,1,2586.20426218036,6,2,3879.30663464292,6,3,5172.40916021306,6,4,6465.51183322559,6,5,7758.61464816718,6,6,9051.71759967601,6,7,10344.8206825415,6,8,1293.10333936845,7,1,2586.20932008765,7,2,3879.31778726846,7,3,5172.42859685917,7,4,6465.54161478414,7,5,7758.6567161621,7,6,9051.77378459622,7,7,10344.8927115286,7,8
