"PSIZE","S","Births","I","NI","L","R","new_I","new_NI","new_I_react","new_NI_react","Sv","Lv","Rv","TBItot","TBI0-14","TBI15-54","TBI55-64","TBI65+","TBMtot","TBM0-14","TBM15-54","TBM55-64","TBM65+","TBM15-59","TBM60+","TBPtot","TBP0-14","TBP15-29","TBP30-44","TBP45-59","TBP60+","TBPbtot","TBPb0-14","TBPb15-29","TBPb30-44","TBPb45-59","TBP60+","TBPItot","TBPI0-14","TBPI15-54","TBPI55-64","TBPI65+","YearPsizetot","YearPsize0-14","YearPsize15-54","YearPsize55-64","YearPsize65+","YearPsize15-59","YearPsize15-29","YearPsize30-44","YearPsize45-59","YearPsize60+","type","vxint"
1501749.19101388,588225.45219602,18533.326,175.993117942295,308.662855868028,869815.972014726,43223.110829326,208.978752745054,239.371019927541,136.870944600144,158.599124477331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1489915.1591641,585036.634381067,18458.9574298055,162.155142896394,275.986124959336,861638.053127372,42802.3303878062,203.986254506261,234.180836677708,136.896437287718,159.170091683559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1496595.653781,600432.710069842,18533.326,149.664032266932,247.878872005943,853396.823141866,42368.5776650193,198.071930884627,227.008926833391,135.128545637834,156.758947309218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1484714.93114977,597262.287117352,18462.9649050357,139.468999552549,224.670264697519,845152.15062615,41936.3541420124,194.416990997226,223.473732874877,135.091714886264,157.31299313382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1491343.6410063,612665.719209016,18533.326,129.765814079444,204.140018429407,836850.862785592,41493.1531791865,189.340879188056,217.279121264429,133.292334888875,154.854581581098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1479414.13310491,609490.876718665,18465.9803087457,122.628313220603,187.621088914287,828560.000859589,41053.0061245212,186.761377997087,214.972595907261,133.208190355142,155.40830165019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1485989.00621928,624880.909426162,18533.326,116.903659530832,173.781802123075,820217.06107655,40600.3502549129,182.382477135423,209.593632436224,131.383617763627,152.912048789919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1474008.84151831,621676.302358935,18467.855607528,112.674878411992,162.697113470274,811902.775642283,40154.3915252093,181.146561352072,208.866299775155,131.254537500025,153.463579819939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1480527.91317107,637026.726190701,18533.326,109.326222961742,153.334459418831,803541.322542454,39697.2037555368,177.556884483386,204.408591117394,129.409943384695,150.936275993364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1468496.04395234,633773.038191534,18468.9444527786,106.02193930597,145.501139358459,795221.316294704,39250.1663874324,177.058717043792,204.549758370862,129.244355350756,151.499858601026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1473858.78316064,647825.397473042,17254.504,102.714616921589,138.202266967328,786990.250149924,38802.218653783,173.850126649316,200.492617420095,127.38839732148,148.951429105394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1461964.79607448,644560.647061647,17195.9264736304,100.40373597613,132.52448925201,778807.677910853,38363.5428767521,172.997294388251,200.301318954124,127.227318874936,149.584472079288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1467274.35012741,658565.64099593,17254.504,98.4977707662915,127.486166499975,770568.952496912,37913.7726973046,169.913252297773,196.417967714939,125.394229616347,147.062900881608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1455332.39653778,655245.440522373,17196.4757525505,97.297212202424,123.77384257767,762391.07524804,37474.8097125916,169.68402469132,196.97836147168,125.20014122163,147.712921144281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1460589.22436841,669190.426987965,17254.504,95.1495232725981,119.478458248713,754157.151639145,37027.0177597809,167.080397117253,193.61353227026,123.357184688746,145.172133661354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1448600.85478634,665812.093952343,17196.8650863841,93.8077347071135,116.340460049164,745988.320358141,36590.2922810982,166.365438849651,193.71764239851,123.139281679875,145.844333804545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1453807.01514839,679701.078339333,17254.504,93.5815675783893,113.842673539833,737758.020332397,36140.49223554,163.470908828604,190.04447290419,121.291582451466,143.291392933251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1441773.21226922,676256.68553697,17196.9912131649,93.6395414903039,112.250309706345,729606.611573971,35704.0253070847,163.62545609612,191.150110373221,121.04334200913,143.971521315527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1446928.53903848,690073.610651846,17254.504,92.2573038448022,109.558578816207,721394.52599287,35258.5865111012,161.332481421852,188.136003813581,119.187527669948,141.402202197851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1434851.08952449,686562.183928571,17197.0406489249,90.7312816129171,107.323147840378,713263.255653274,34827.5955131888,160.75320546727,188.487945883865,118.923788165863,142.103570428009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1438166.3645583,698384.466620772,15282.852,89.5337707619601,105.113414947937,705195.12868531,34392.122066505,157.761065746065,184.68571928802,117.070878468682,139.53112676318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1426238.53207553,694855.608703805,15232.5932106492,88.8899326294235,103.730124811019,697219.237339699,33971.0659745903,157.6711938932,185.540296589581,116.821618460169,140.284415776056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1429511.17853343,706618.899261476,15282.852,86.9786251244161,101.17211858849,689164.542110789,33539.5864174529,155.189053933409,182.294468295322,114.99621905759,137.743718856494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1417547.93948563,703034.181405807,15232.8032188025,85.8118290430423,99.4026172755145,681206.243338386,33122.3002951214,154.492380002985,182.540769807698,114.739229181764,138.509101479165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1420781.11477342,714745.5966459,15282.852,84.7221227741139,97.4510554128451,673161.708643553,32691.6363057752,151.587395612117,178.837224963964,112.913969786092,135.962385863197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1408784.1240196,711102.151925836,15232.9957503391,83.4624114344952,95.9359066715588,665225.25384058,32277.3199350745,151.50862441159,179.752528694963,112.646281130542,136.725592247785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1411978.48220511,722753.976194965,15282.852,81.167580810038,93.2966421916286,657198.53024736,31851.5115397834,148.83123080393,176.260881745568,110.819724253666,134.169211614588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1399950.08581117,719056.045093281,15233.354425139,79.7562212111192,91.531154609717,649282.28608154,31440.4672605268,148.051802705771,176.422900020304,110.552523170514,134.935540606369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1403107.98927146,730655.856837215,15282.852,78.7568359152112,89.6957639043078,641269.063637414,31014.6161970137,145.099829843542,172.642728987953,108.72509244833,132.371715099915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1391049.62292363,726903.021695495,15233.52408429,77.5886969868687,88.266938544579,633374.678565288,30606.0670273154,144.748534199723,173.268168339008,108.450759281139,133.124418020916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1393331.69024351,733150.044831957,14261.852,76.7881925406888,87.5291244771518,625508.619847815,30189.4964604617,141.898083232627,169.572386807764,106.621320891992,130.550874984025,4319.21178625632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1381435.84841214,729423.759250524,14216.3467658564,76.4738015682769,87.4435708311466,617775.870567556,29790.2799807855,141.931837857098,170.636736599903,106.372485882952,131.334237178031,4279.31822142221,2.70301945011428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1383684.31395784,736004.095558073,14261.852,76.5077621864543,87.1744894777397,609937.213232722,29376.2297210253,140.618388837295,168.52441519222,104.570140101056,128.788475252491,8197.9377444063,5.15544994761116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1371763.13629049,732247.808745056,14216.3414918493,76.8521979104176,87.3692934637953,602239.793245301,28979.9286366902,139.870327066379,168.857294071522,104.320559747694,129.562079205114,8121.18704309347,10.1971289784579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1373980.77660309,739068.88754914,14261.852,77.4593497869105,88.3806215584824,594434.595880393,28567.7246009459,138.761002998081,166.97835744401,102.517766273847,127.009835341438,11729.1915743396,14.5370269220182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1362034.44755495,735263.586925438,14216.3901592424,77.5777624568319,89.4904315796109,586787.952784368,28176.3109423976,139.56439019005,168.865234017822,102.265283601557,127.760765616722,11617.5178103947,22.0108983150734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1364220.7014992,744747.263792055,14261.852,77.4281386877767,90.0337523865208,579032.559548036,27771.2732706229,139.247644465246,167.74763267442,100.466799316185,125.201422862166,12473.8750921479,28.2679052618161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1352251.2190681,740864.893888885,14216.604795229,77.745105333269,91.0185517639498,571442.567780893,27385.6452076984,139.285279547579,168.825593461462,100.222901328352,125.951513864308,12352.9732361049,36.3752974164639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1354408.94726958,750239.469664965,14261.852,78.5705568838463,92.9021783809797,563740.074147768,26983.7162229218,138.694706766516,167.452428099899,98.43122579924,123.394156181883,13231.7742795507,42.4402191145788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1342416.99110645,746268.712501813,14216.7723978601,78.8704119780943,94.7633829670846,556217.580152565,26604.1584307072,140.027611521041,169.847721639643,98.1874917493183,124.126855873151,13101.4625863446,51.4436400800363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1344517.85691632,755355.161172657,14056.096,78.548728423499,95.8199071526578,548706.352597456,26219.0239346882,140.106929871778,169.11425978402,96.4038503562275,121.567041955076,14005.1722245797,57.7783513660351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1332693.57919225,751354.661431747,14012.2411336915,78.7259159594107,97.2300881749671,541375.056505705,25853.4655638304,139.7792333936,169.803495244631,96.2015765380522,122.344665554837,13866.9341078243,67.5055790071526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1334770.00186674,760340.643948544,14056.096,78.9269722913847,98.1588415732929,533912.322728295,25472.12284077,139.199428731987,168.407524776356,94.4563746924524,119.831319878848,14794.2702481999,73.5562870655472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1322929.92229153,756272.900431408,14012.2817851654,79.5444622567747,99.4573429469718,526637.109379464,25110.9351293968,138.619014606399,168.873126534074,94.2551872046128,120.592225766605,14646.1993578676,83.7761881865088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1324984.24058964,765155.686257583,14056.096,79.1946900570732,99.7954762172987,519225.994970807,24734.9270498586,138.00353572686,167.46532542628,92.5138869694896,118.077947850629,15599.1734405451,89.4687045756469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1313130.8002757,761022.768347518,14012.231662985,78.6099490332335,100.139874373067,512007.483135007,24380.4030336942,136.991032918748,167.466076163876,92.3165976534144,118.824047308971,15441.32891507,100.067021005949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1315165.83261778,769807.479178223,14056.096,78.4086613931277,100.239264075889,504642.533641598,24007.9815938635,135.832908480796,165.448646441248,90.5840824830037,116.314044264124,16424.0118711543,105.17840747508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1303301.36796072,765614.237548802,14012.2973502103,78.7050464951713,100.805939187184,497478.887102927,23656.6777811259,134.890320912415,165.516554924789,90.3869152876245,117.041712781663,16256.0082616112,116.046280569095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1305318.5471467,774289.842555571,14056.096,77.7502688330312,100.25923902185,490166.640689154,23290.0079810897,134.055345953144,163.867139785801,88.6574097606495,114.530868066847,17273.3524671775,120.693945851816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1293444.79113479,770035.207049519,14012.2624784626,77.3891039223312,100.177305588614,483060.566363056,22944.4435322332,132.666796315823,163.45339784908,88.4643297585253,115.24277804652,17095.2106080044,131.797172467486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1295588.4380619,779358.869140285,14019.244,76.8183944713498,99.7142614433125,475919.886316663,22588.4097678717,131.457046229582,161.399260820877,86.7433661616797,112.737867654305,17408.9328032459,135.807377913901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1283896.6135866,775088.096474167,13975.8201281948,76.1868153863138,99.4533511639474,469002.022512217,22255.1858292109,130.449976492706,161.388081078731,86.5768840760016,113.474305823448,17229.0788813936,146.589723059017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1286027.6346076,784298.962351132,14019.244,74.302771837025,97.955284928811,461912.749752817,21905.2384523718,129.247589013387,159.330108501246,84.8927146433535,111.015393127946,17588.8985055549,149.527488961661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1274332.67898908,779973.241411668,13976.0263782824,73.3122019952788,97.0578227465401,455048.323533555,21576.5909957501,127.452415911968,158.452803867813,84.7304635013417,111.738084847751,17404.3540057553,159.799017607457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1276454.24284716,789076.700523062,14019.244,72.1942176948537,95.8554641828663,448003.513929529,21228.5860192047,125.855187739046,155.978852590778,83.0526196610998,109.283343927277,17815.8360916483,161.556601832856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1264757.55526117,784693.276541792,13976.1923463866,70.9713919149194,94.8323501055855,441196.784750414,20904.1239615483,124.602961018932,155.670936210845,82.8855461044159,109.979569620548,17626.1445498016,171.421715597083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1266870.17816288,793678.477525435,14019.244,68.4712721557438,92.5134549882011,434202.510687813,20561.9502254018,123.023553259629,153.192319480277,81.2131918059224,107.526496006325,18093.8748176176,172.380179469445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1255174.17316883,789247.1876955,13976.5474119502,66.9966198375215,90.9195501593773,427447.598910754,20241.4309714479,120.865635706915,151.87212548166,81.0491952402459,108.202497265285,17898.4163454624,181.623075665636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1257280.63266961,798121.760421296,14019.244,65.4786571614304,89.0353792611786,420496.071857694,19900.2957840335,118.935888575466,149.032129128315,79.3825312665341,105.753805660193,18426.3650308045,181.625539361535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1245586.26307616,793637.259875646,13976.8164439019,64.638039182846,87.8586675007804,413799.12803577,19582.3952398519,117.469181740773,148.428529183497,79.21157321674,106.396919298477,18224.6065916366,190.376626571396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1247645.58390806,802219.991588413,13797.638,62.4965703167916,85.4723507422189,407020.996706822,19252.9621237134,115.92462804849,146.005461201587,77.548437038328,103.949050538191,18813.7770085219,189.887559528085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1236148.14289209,797740.413632974,13756.3838661099,60.7718516231649,83.6052150646723,400508.92324177,18947.4095704824,113.964082747116,144.88250227772,77.4069974375228,104.615934985312,18608.8399707599,198.179409420915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1238207.92905928,806218.340942859,13797.638,59.1114760289109,81.503821191439,393777.474541251,18619.8819077654,111.910126496958,141.910530017395,75.7828976732004,102.219835639098,19254.6554582646,196.960911915265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1226719.00693877,801691.660478189,13756.7100396453,58.256433833651,80.1902580225383,387325.300982104,18316.3987507888,110.439388753592,141.268676887089,75.6359970418934,102.853917154367,19042.441921387,204.758114449656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1228779.57646945,810054.099417979,13797.638,56.2911129436467,77.8371410472562,380651.296554976,17993.0820289761,108.863525719051,138.824884881028,74.0147182633015,100.458100695042,19743.7946050733,203.175608452681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1217300.2602971,805476.892762907,13756.9414340242,54.5512296325712,75.9328009448402,374263.790234613,17694.8973238752,107.093046556797,137.837957352531,73.8672598432094,101.067090987143,19523.6581995124,210.537745612292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1219363.54262032,813730.539764435,13797.638,53.0987094313342,73.9167954646048,367642.855946514,17373.6540766001,105.023228713435,134.84017764608,72.2554605645255,98.6800345175466,20281.054162603,208.423165268198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1207895.02294054,809103.840901505,13757.2677383442,52.4098103436702,72.6795718104284,361321.037283994,17077.6650897276,103.681131982173,134.275571711369,72.1027353655105,99.2557176153485,20052.0534463648,215.336836794955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1209961.24860807,817239.016587863,13797.638,50.7996883691792,70.6008092758456,354761.023958335,16760.5901780349,101.978421559899,131.704498734444,70.4952901970962,96.8719130009213,20866.2189665131,212.998419676143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1198504.04330405,812833.531992448,13757.4595312382,50.0521498704079,69.3195102509595,348517.707151864,16469.1318227137,100.647230814998,131.119269146526,70.340853590952,97.4171484139142,20351.1052648656,213.195412034151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1200333.88015179,820478.24171843,13380.72,49.4515562520364,67.8774326129637,342133.244993693,16160.8842004008,98.8781118998681,128.489400139933,68.7438365831021,95.0448009006916,21233.4913476473,210.688902756815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1189081.84860666,816065.836002501,13342.0741387959,48.5198186607711,66.4351199331241,336090.855007761,15880.9342197579,97.909287364523,127.748741645846,68.1948618744671,94.6976574064771,20718.6536129283,210.614825121697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1190923.71183049,823572.301190473,13380.72,48.7714580585399,66.1305388257004,329780.114608229,15574.6885996646,95.930690051425,124.920465546084,66.6418379876233,92.3885584729559,21673.3665482701,208.338886966261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1179690.93278245,819244.992212433,13342.2061701556,49.4943197043505,66.5928490075217,323832.737769754,15296.3957490719,96.0169806982314,125.252172286362,66.0912858707106,92.0121235352333,20996.7112406208,204.008641853506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1181542.79156853,826588.997546373,13380.72,49.8636325926186,66.6185493811337,317617.290934122,14995.8118751743,95.5209852162808,124.011011925845,64.5474815212698,89.7122524206605,22021.5170832109,202.691947679073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1170328.8607214,822120.136146075,13342.1699995794,50.5365579064988,67.214268312768,311771.271196768,14723.8558660885,95.2782199285466,124.013834174377,64.0031206865735,89.3198944163707,21395.4723014428,200.374384805672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1172191.9450901,829308.875583918,13380.72,52.2196524496127,68.8580178279695,305650.813572732,14426.0830995173,94.5869106974335,122.581326507565,62.4777026482421,87.0439482582052,22485.4080448099,199.687118843453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
